# per-agent token counts, derived by _ledger.py from session transcripts
# transcript manifest sha1: db1935b7ba8a0218c5f9de3402f885c457ec418a  (572 agents)
# uncached/cc5m/cc1h/cache_read/output: summed over requests, final row per requestId.
# ctx_final: the last request's context — this is what a task notification reports.
# reported: subagent_tokens as the task notification stated it (0 = not found).
# cc_after_gap: cache creation on a request >5min after the previous one.
# bytes_*: tool-result bytes by the material the call pulled in (not tokens).
round	role	arm	review	part	session	agent	t0	requests	tools	uncached	cc5m	cc1h	cache_read	output	ctx_final	reported	cc_after_gap	bytes_catalogue	bytes_diff	bytes_harness	bytes_other
round 20	review	W	9	a	e5fcdaef	ab24425d642545c42	2026-08-09T15:33:14.118Z	8	15	15	76999	0	349756	29659	87016	87108	0	70143	23125	4500	0
round 20	review	W	9	b	e5fcdaef	aac08a105c941946e	2026-08-09T15:33:16.110Z	7	11	13	125235	0	239037	5145	87726	87808	77478	57042	23125	4500	0
round 20	review	W12	9	a	e5fcdaef	a5ad3513c08f48916	2026-08-09T15:33:20.131Z	10	19	18	146815	0	397647	29650	97099	97345	0	51923	23125	4512	36094
round 20	review	W12	9	b	e5fcdaef	a7fbb2a8822087562	2026-08-09T15:33:23.089Z	9	16	17	76448	0	409158	28436	86465	86565	0	72003	23125	4512	117
round 20	review	W12	9	c	e5fcdaef	aca259e9e4a6543b8	2026-08-09T15:33:24.519Z	9	14	17	126356	0	323158	36415	86715	86810	0	35578	23125	4512	13708
round 20	review	W23	9	a	e5fcdaef	a2f0516820caef99b	2026-08-09T15:33:26.536Z	7	11	13	116493	0	230549	29900	80917	80995	0	52045	23125	4512	0
round 20	review	W23	9	b	e5fcdaef	a894693835d1992e8	2026-08-09T15:33:28.855Z	9	15	17	135242	0	347990	32483	91406	91491	0	74713	23125	4512	0
round 20	review	W2	9	a	e5fcdaef	a7c517d3a231b92c4	2026-08-09T15:33:33.461Z	9	16	17	137236	0	343503	4748	95752	95843	85502	68222	23364	4506	0
round 20	review	W	9	c	e5fcdaef	a18484da385b85115	2026-08-09T15:33:34.378Z	8	13	15	125091	0	282179	36250	88050	88104	0	53480	23125	4500	0
round 20	review	W23	9	c	e5fcdaef	a5066d89132bdc2c3	2026-08-09T15:33:34.410Z	9	13	17	129581	0	340355	33403	90949	91052	80699	59492	23125	4512	0
round 20	review	W2	9	c	e5fcdaef	ac078041f3ba95cff	2026-08-09T15:33:36.302Z	8	10	15	67137	0	313600	27276	77154	77201	0	48335	23125	4506	0
round 20	review	W2	9	b	e5fcdaef	aa0672c681cef1782	2026-08-09T15:33:36.321Z	8	10	15	131195	0	285050	36640	91768	91833	0	64051	23125	4506	0
0	cluster	0	0	0	e5fcdaef	a8e083afe18fb711b	2026-08-09T15:43:53.355Z	14	14	27	108344	0	842552	26916	116788	116896	0	0	0	5861	142025
0	cluster	0	0	0	e5fcdaef	af67d579abe665840	2026-08-09T15:43:59.019Z	16	16	31	152142	0	1455120	26890	162168	162302	0	0	0	3677	291285
0	cluster	0	0	0	e5fcdaef	aafe5bbcbc6b36b19	2026-08-09T15:44:00.127Z	12	13	23	109289	0	931169	2989	119315	119407	0	0	0	2846	223870
0	cluster	0	0	0	e5fcdaef	a9befe5ed52564c1f	2026-08-09T15:44:04.556Z	15	16	8089	76852	0	934346	8323	86878	86995	0	0	0	3046	135920
0	cluster	0	0	0	e5fcdaef	a056a54214ce3e618	2026-08-09T15:44:07.885Z	7	8	13	89202	0	420190	15393	99227	99279	0	0	0	3210	158546
0	cluster	0	0	0	e5fcdaef	ae924f21657308e02	2026-08-09T15:44:11.135Z	8	9	15	59701	0	380207	1977	69727	69806	0	0	0	3141	101913
0	cluster	0	0	0	e5fcdaef	a0fb56234a872873d	2026-08-09T15:44:15.573Z	7	8	13	75217	0	377250	2930	85243	85289	0	0	0	2723	133817
0	cluster	0	0	0	e5fcdaef	a20155242ef962f8a	2026-08-09T15:44:23.910Z	5	5	10	13900	0	98239	1400	23926	23946	0	0	0	3074	2239
0	cluster	0	0	0	e5fcdaef	aefb23c55d9450b62	2026-08-09T15:44:23.915Z	5	5	10	47075	0	164975	13962	57101	57123	0	0	0	3144	55147
0	cluster	0	0	0	e5fcdaef	a914948dc9bc30ac7	2026-08-09T15:50:30.902Z	8	10	15	56413	0	224631	5072	64856	0	0	0	0	4088	107268
0	adjudicate	0	0	0	e5fcdaef	ac8bad74dbf4c10b8	2026-08-09T15:54:53.273Z	5	5	10	30229	0	124930	6225	40246	40284	0	0	23125	2781	5359
0	adjudicate	0	0	0	e5fcdaef	acb942f3f5665f73f	2026-08-09T15:54:54.472Z	5	5	10	31061	0	125757	7065	41078	41145	0	0	23125	2781	5340
0	adjudicate	0	0	0	e5fcdaef	a1f267245014c1cfc	2026-08-09T15:54:58.195Z	5	5	10	30863	0	125559	6861	40880	40940	0	0	23125	2781	5340
0	other	0	0	0	15767388	a9a708ff2c24de69a	2026-08-09T16:50:52.799Z	46	45	88	109645	0	3532745	58135	109647	110238	0	0	24952	5335	22134
round 21	review	W	1	a	15767388	af2825df3b3461d32	2026-08-09T22:52:22.132Z	9	13	17	84300	0	381134	30031	84302	84412	0	52492	26290	4499	0
round 21	review	W	1	b	15767388	af4f4cf35574808e2	2026-08-09T22:52:24.106Z	7	11	13	122648	0	238997	30456	84045	84136	0	50713	26290	4499	0
round 21	review	W	1	c	15767388	a328859c1427f4aff	2026-08-09T22:52:25.261Z	9	15	17	79838	0	417140	24403	89841	90012	0	35753	26290	4499	30693
round 21	review	W23	1	a	15767388	a465a01efc9811a3f	2026-08-09T22:52:27.819Z	7	9	13	67027	0	283312	22387	77030	77119	0	54281	26290	4511	0
round 21	review	W23	1	b	15767388	ae0e74e9378da4d2a	2026-08-09T22:52:29.797Z	8	11	15	66765	0	340009	23447	76768	76862	0	50923	26290	4751	0
round 21	review	W23	1	c	15767388	a4bc4b610ef1802dd	2026-08-09T22:52:31.505Z	7	11	13	67399	0	280924	24539	77402	77479	0	49403	26290	4511	0
round 21	review	W	2	a	15767388	abca49f798119769a	2026-08-09T23:00:16.973Z	8	12	15	129684	0	281387	24513	78298	78408	0	51903	26290	4499	0
round 21	review	W	2	b	15767388	a191b5d8abf855a75	2026-08-09T23:00:19.914Z	7	9	13	127302	0	242176	27703	84071	84181	73846	59626	26290	4499	0
round 21	review	W	2	c	15767388	a15460b4e720646cb	2026-08-09T23:00:21.748Z	8	11	15	127524	0	299463	39056	89992	90065	0	44098	26290	4499	0
round 21	review	W23	2	a	15767388	a8390928e57028f65	2026-08-09T23:00:24.799Z	8	13	15	138817	0	314171	37193	94594	94703	0	60860	26290	4511	0
round 21	review	W23	2	b	15767388	a62f1e8bab79f3db0	2026-08-09T23:00:26.036Z	7	12	13	125667	0	240963	35476	88025	88124	0	45453	26290	4511	0
round 21	review	W23	2	c	15767388	ae03a7c198dd16b17	2026-08-09T23:00:27.846Z	8	13	15	130433	0	292345	35449	89642	89757	0	52672	26290	4751	0
round 21	review	W	3	a	15767388	a622946619ce091e0	2026-08-09T23:11:12.584Z	7	12	13	135686	0	249887	39675	93756	93834	0	51965	26290	4499	0
round 21	review	W	3	b	15767388	ad5d8a9672628c91c	2026-08-09T23:11:12.659Z	8	12	4200	70494	0	341928	7794	80497	80630	0	53471	26290	4499	0
round 21	review	W	3	c	15767388	a2bec57834684c36a	2026-08-09T23:11:14.127Z	9	17	2801	143154	0	358968	28398	94717	94819	84464	71830	26528	4499	0
round 21	review	W23	3	a	15767388	aa89f00f258f241cb	2026-08-09T23:11:15.346Z	7	8	4199	116170	0	230961	25362	77423	77476	0	47155	26290	4511	0
round 21	review	W23	3	b	15767388	a9a777628a9907f23	2026-08-09T23:11:17.435Z	7	11	4199	121254	0	233348	31107	83326	83415	0	47347	26290	4511	0
round 21	review	W23	3	c	15767388	ac38da24a5f252482	2026-08-09T23:11:19.057Z	7	13	4199	71477	0	288065	24846	81480	81550	0	59551	26290	4751	0
round 21	review	W	4	a	15767388	a4e3a571fcaa06885	2026-08-09T23:25:59.001Z	7	11	4198	68480	0	282753	23075	78483	78570	0	56157	26290	4499	0
round 21	review	W	4	b	15767388	a2d803ab6b82c4d1e	2026-08-09T23:26:01.125Z	7	8	13	132067	0	248112	35091	90408	90488	0	57007	26290	4499	0
round 21	review	W	4	c	15767388	ada43c1263d39c3ff	2026-08-09T23:26:04.169Z	7	13	4198	123343	0	232996	26283	80784	80884	70531	53825	26290	4499	0
round 21	review	W23	4	a	15767388	aaf45b4c38e7fd74f	2026-08-09T23:26:06.676Z	7	11	4199	131533	0	243616	34704	89874	89934	5349	55586	26290	4511	0
round 21	review	W23	4	b	15767388	a226f4300faf71155	2026-08-09T23:26:08.492Z	7	12	4199	72439	0	290741	26437	82442	82524	0	57693	26290	4511	0
round 21	review	W23	4	c	15767388	a74b9f8d5ba6063c1	2026-08-09T23:26:10.734Z	8	12	4201	120058	0	287288	25335	79036	79153	68808	51072	26290	4511	0
round 21	review	W	5	a	15767388	a01855cfc569cc984	2026-08-09T23:40:58.017Z	9	12	17	117054	0	347031	25431	77500	77616	0	45948	26290	4499	454
round 21	review	W	5	b	15767388	a537d68751d5098a0	2026-08-09T23:40:59.278Z	8	12	4200	70328	0	344614	24356	80331	80403	0	58427	26290	4499	0
round 21	review	W	5	c	15767388	ad204426354714455	2026-08-09T23:41:01.373Z	8	13	1445	120113	0	292711	26790	80964	81049	0	52666	26290	4499	0
round 21	review	W23	5	a	15767388	aa1a4208a9b3c971e	2026-08-09T23:41:03.547Z	8	13	15	126824	0	297942	31801	86276	86361	0	53109	26290	4511	0
round 21	review	W23	5	b	15767388	a3a09816413157d55	2026-08-09T23:41:05.964Z	8	12	15	134915	0	307448	1753	92268	92331	0	56380	26290	4511	0
round 21	review	W23	5	c	15767388	a0f6463208068ae40	2026-08-09T23:41:07.657Z	7	12	4199	127642	0	238316	30266	85235	85295	75007	55097	26290	4511	0
round 21	review	W	6	a	15767388	af9e917523d1694c0	2026-08-09T23:54:59.708Z	8	12	15	121986	0	284250	26623	81762	81837	0	53401	26290	4499	0
round 21	review	W	6	b	15767388	abf1bf36c3c2b8344	2026-08-09T23:55:01.808Z	7	8	13	69093	0	288572	25314	79095	79189	0	52041	26290	4737	0
round 21	review	W	6	c	15767388	a150f3b0e3f78136e	2026-08-09T23:55:03.458Z	7	12	13	129549	0	243857	1822	84846	84907	0	61167	26290	4499	0
round 21	review	W23	6	a	15767388	a84446769f2f21e42	2026-08-09T23:55:05.760Z	8	12	4201	121158	0	288252	25531	80528	80608	0	54850	26290	4511	0
round 21	review	W23	6	b	15767388	a9338f33e528930b1	2026-08-09T23:55:10.589Z	7	9	4199	124775	0	235473	25950	82555	82633	0	60439	26290	4511	0
round 21	review	W23	6	c	15767388	ab6b2121909e027dc	2026-08-09T23:55:11.256Z	8	10	4201	118094	0	280994	28754	80046	80112	0	44825	26290	4751	0
round 21	review	W	7	a	15767388	ae2e6b0bfaa52a373	2026-08-10T00:09:58.361Z	7	12	13	122919	0	237768	30330	83621	83703	0	50099	26290	4499	0
round 21	review	W	7	b	15767388	a6ee9842034de56f6	2026-08-10T00:10:00.221Z	9	12	17	131464	0	324362	25844	80094	80190	0	52911	26290	4499	0
round 21	review	W	7	c	15767388	a6174858e89c9ed5c	2026-08-10T00:10:02.201Z	8	11	15	134464	0	307429	36184	94851	94966	0	51066	26290	4499	0
round 21	review	W23	7	a	15767388	ac64b45836671c3e5	2026-08-10T00:10:04.633Z	7	13	13	135532	0	249328	33798	91381	91465	81153	62327	26290	4511	0
round 21	review	W23	7	b	15767388	a7fd1862c11c42ff6	2026-08-10T00:10:07.751Z	8	12	15	132353	0	274523	25291	80542	80612	80288	54098	26290	4511	0
round 21	review	W23	7	c	15767388	a80b744c7b03f0c15	2026-08-10T00:10:08.798Z	7	10	13	128594	0	226502	25955	79702	79755	0	50456	26290	4751	0
round 21	review	W	8	a	15767388	ab1999506519aad9d	2026-08-10T00:24:56.716Z	8	12	15	122249	0	292426	23049	81641	81767	0	53559	26290	4499	0
round 21	review	W	8	b	15767388	aed453626ce997a6d	2026-08-10T00:24:59.466Z	7	8	13	132121	0	247005	25706	88746	88792	0	60057	26290	4737	0
round 21	review	W	8	c	15767388	a8cebcd2cf7732da6	2026-08-10T00:25:00.597Z	7	8	4198	120961	0	233945	28708	80815	80868	0	47578	26290	4499	0
round 21	review	W23	8	b	15767388	acf13225ca63d9c7b	2026-08-10T00:25:04.652Z	7	8	13	119749	0	236644	6405	79726	79798	0	52109	26290	4511	0
round 21	review	W23	8	a	15767388	ad8919b3f9ea57900	2026-08-10T00:25:04.767Z	7	11	13	126705	0	242441	30453	84824	84891	0	53545	26290	4511	0
round 21	review	W23	8	c	15767388	a5049559d0891fba6	2026-08-10T00:25:07.215Z	7	7	13	116431	0	233368	26231	78370	78426	0	47343	26290	4511	0
round 21	review	W	9	a	15767388	a11db8bfdd6de52f7	2026-08-10T00:38:55.686Z	8	12	15	129041	0	300661	33899	87813	87922	0	51422	26528	4499	0
round 21	review	W	9	b	15767388	a847649980210d8f5	2026-08-10T00:38:57.592Z	8	12	4200	69369	0	363022	25074	79372	79450	0	53564	26290	4499	248
round 21	review	W	9	c	15767388	ae9e53148be9a4651	2026-08-10T00:38:59.933Z	8	14	15	77088	0	360791	27831	87091	87178	0	65580	26290	4499	0
round 21	review	W23	9	a	15767388	a274d31b737557db4	2026-08-10T00:39:02.643Z	8	12	15	125174	0	280935	7890	82904	83009	0	53554	26290	4511	0
round 21	review	W23	9	b	15767388	a432469c34e6c07ae	2026-08-10T00:39:04.217Z	7	8	14	120208	0	236939	24063	79519	79610	0	57309	26290	4511	0
round 21	review	W23	9	c	15767388	aa0d40baa06f6bba7	2026-08-10T00:39:05.794Z	8	10	15	128438	0	289223	28174	84819	84916	74591	60349	26290	4511	0
0	cluster	0	0	0	15767388	a302285bbe53c6b77	2026-08-10T00:58:39.330Z	13	13	112	160155	0	983337	18922	160157	160317	0	0	26290	3882	275358
0	cluster	0	0	0	15767388	a22f0e7ac6f41f9fb	2026-08-10T00:58:42.344Z	7	7	14	86157	0	350452	18123	96160	96240	0	0	26290	3035	112298
0	cluster	0	0	0	15767388	a8cd03b733f1bd6fc	2026-08-10T00:58:47.023Z	5	5	13063	56959	0	163846	8760	66962	67014	0	0	26290	2994	59204
0	cluster	0	0	0	15767388	a9a4734289428620b	2026-08-10T00:58:49.288Z	5	5	10	48209	0	160491	7168	58212	58264	0	0	26290	3127	40311
0	cluster	0	0	0	15767388	a15269f83cf42b76d	2026-08-10T00:58:52.489Z	5	5	10	48692	0	159613	9238	58695	58753	0	0	26290	2992	37590
0	cluster	0	0	0	15767388	a029ea96e2035bbdd	2026-08-10T00:58:55.250Z	5	5	9032	39339	0	135306	5564	49342	49402	0	0	26290	2952	24314
0	cluster	0	0	0	15767388	a8397879d9a656d37	2026-08-10T00:58:58.846Z	5	5	10	38968	0	144244	5260	48971	49023	0	0	26290	2979	22456
0	cluster	0	0	0	15767388	aa1dbfd17fe8ee4f5	2026-08-10T00:59:01.827Z	5	5	10	26455	0	123093	1223	36458	36517	0	0	26290	3074	1224
0	adjudicate	0	0	0	15767388	a83d307bc480b76a2	2026-08-10T01:10:30.952Z	5	5	10	51969	0	156272	18862	61972	62029	21777	0	26290	2841	22363
0	adjudicate	0	0	0	15767388	a94cf292e6a8e0ff9	2026-08-10T01:10:32.960Z	6	6	12	51947	0	216350	18783	61950	62024	21777	0	26290	2905	22365
0	adjudicate	0	0	0	15767388	adaf48c6e5093e43f	2026-08-10T01:10:35.344Z	5	5	10	51314	0	155558	18055	61317	61380	21777	0	26290	2924	22363
round 22	review	W	1	a	15767388	ad53b9d7987e72700	2026-08-10T15:27:20.204Z	10	13	19	87072	0	463222	33710	87074	87181	0	50762	26290	4499	0
round 22	review	W	1	b	15767388	a7126c80f2dc0e909	2026-08-10T15:27:22.352Z	8	9	15	72671	0	337178	28722	82674	82780	0	52953	26290	4499	0
round 22	review	W	1	c	15767388	afe1a4f430755215a	2026-08-10T15:27:27.185Z	8	14	15	132956	0	302568	33941	89093	89163	0	55654	26290	4499	0
round 22	review	W23	1	a	15767388	a4ead9dc6efa85bb3	2026-08-10T15:27:27.715Z	9	13	17	67896	0	392423	26566	77899	78058	0	43195	26290	4511	2
round 22	review	W23	1	b	15767388	aa577c692879649af	2026-08-10T15:27:29.855Z	8	11	15	67740	0	329055	26170	77743	77800	0	45481	26290	4511	0
round 22	review	W23	1	c	15767388	a62be55b16271c11f	2026-08-10T15:27:32.104Z	7	13	13	68276	0	285246	23636	78279	78367	0	53810	26290	4511	0
round 22	review	W	2	a	15767388	a8999e603ce1d6c13	2026-08-10T15:35:42.244Z	7	9	13	128852	0	241699	28547	85225	85279	0	60151	26290	4499	0
round 22	review	W	2	b	15767388	a4cb99afd9fbcf995	2026-08-10T15:35:43.558Z	7	11	13	68665	0	282900	25898	78668	78729	0	48576	26290	4499	0
round 22	review	W	2	c	15767388	adfbcc6fba1204025	2026-08-10T15:35:45.714Z	8	9	15	121711	0	284918	22568	81826	81909	0	52004	26290	4499	0
round 22	review	W23	2	a	15767388	ae6484cca82739748	2026-08-10T15:35:48.353Z	7	9	13	120303	0	234728	23920	79270	79333	0	55546	26290	4511	0
round 22	review	W23	2	b	15767388	ad00000427675717c	2026-08-10T15:35:50.171Z	7	11	13	73314	0	293882	28016	83317	83388	0	55087	26290	4751	0
round 22	review	W23	2	c	15767388	a70e7904c8467a044	2026-08-10T15:35:52.212Z	8	13	15	134543	0	307532	6926	93243	93315	0	54049	26290	4511	0
round 22	review	W	3	a	15767388	af58f352ea5404189	2026-08-10T15:45:51.744Z	9	14	17	127445	0	347254	30178	85415	85493	0	54522	26528	4499	0
round 22	review	W	3	b	15767388	aa5096d4ee21266c6	2026-08-10T15:45:55.790Z	8	9	15	71759	0	343701	28210	81762	81824	0	51451	26290	4499	0
round 22	review	W	3	c	15767388	a56932fb1183dc832	2026-08-10T15:45:56.176Z	8	11	15	122927	0	285406	29961	83275	83345	0	50826	26290	4499	0
round 22	review	W23	3	a	15767388	a7108787433c29b91	2026-08-10T15:45:59.287Z	9	13	17	124204	0	340915	33639	85553	85619	0	45835	26290	4511	0
round 22	review	W23	3	b	15767388	a8d381c0b6dff92fa	2026-08-10T15:46:01.309Z	8	12	15	70105	0	332661	28701	80108	80226	0	44948	26290	4510	0
round 22	review	W23	3	c	15767388	a72da26cf062b3ea2	2026-08-10T15:46:03.159Z	8	13	15	119944	0	284186	29453	81711	81792	0	44223	26290	4511	0
round 22	review	W	4	a	15767388	a610cb819a80b0cbf	2026-08-10T15:54:18.444Z	7	11	13	126586	0	242922	32364	86298	86369	0	51435	26290	4499	0
round 22	review	W	4	b	15767388	a9886e4c789dd77f6	2026-08-10T15:54:20.695Z	8	13	15	129922	0	304717	29233	86622	86695	0	58429	26290	4499	0
round 22	review	W	4	c	15767388	a0bcde38aed6f571c	2026-08-10T15:54:22.853Z	8	12	15	63780	0	333124	15990	73783	73849	0	49890	26290	4499	0
round 22	review	W23	4	a	15767388	a67094558e89ddfd6	2026-08-10T15:54:26.108Z	9	12	17	68144	0	382201	24910	78147	78238	0	50219	26290	4511	0
round 22	review	W23	4	b	15767388	ad101d4184089502c	2026-08-10T15:54:28.254Z	8	12	15	130530	0	304284	32785	88209	88327	0	56693	26290	4511	0
round 22	review	W23	4	c	15767388	ad621d9f369d35a32	2026-08-10T15:54:30.260Z	7	11	13	69530	0	286681	26466	79533	79603	0	49315	26290	4511	0
round 22	review	W	5	a	15767388	a50862033dade99bf	2026-08-10T16:06:30.486Z	8	13	15	131080	0	301739	31212	87650	87776	0	58004	26290	4499	0
round 22	review	W	5	b	15767388	a843af68f3c1e8013	2026-08-10T16:06:32.919Z	7	11	13	71957	0	292955	6131	81960	82024	0	57196	26290	4737	0
round 22	review	W	5	c	15767388	aa7997cfc406bc429	2026-08-10T16:06:35.602Z	7	11	13	71257	0	288782	28116	81260	81317	0	49935	26290	4499	0
round 22	review	W23	5	a	15767388	a3a4151a0fa2dcd36	2026-08-10T16:06:36.583Z	7	8	13	72573	0	294102	25341	82576	82632	0	61893	26290	4511	0
round 22	review	W23	5	b	15767388	ac44db88df0dd02f8	2026-08-10T16:06:39.651Z	7	11	13	66024	0	279188	23492	76027	76079	0	47859	26290	4511	0
round 22	review	W23	5	c	15767388	a12ae60d6eea260aa	2026-08-10T16:06:41.078Z	8	12	15	127899	0	291767	34650	87745	87822	0	49512	26290	4511	0
round 22	review	W	6	a	15767388	ab36a7b18e67d5b96	2026-08-10T16:15:17.801Z	8	10	15	139489	0	297899	6907	94635	94706	0	65441	26290	4499	0
round 22	review	W	6	b	15767388	af30aa649cdd20aba	2026-08-10T16:15:20.673Z	7	9	13	123377	0	242337	24519	84104	84162	0	52202	26290	4737	0
round 22	review	W	6	c	15767388	aeaf93a56ea697c69	2026-08-10T16:15:22.070Z	8	13	15	134926	0	307327	39099	93859	93948	0	53324	26290	4499	0
round 22	review	W23	6	a	15767388	a743689913eca23d7	2026-08-10T16:15:23.820Z	8	12	15	70924	0	339618	27490	80927	81032	0	47675	26290	4511	0
round 22	review	W23	6	b	15767388	a3717a83891baa442	2026-08-10T16:15:27.670Z	7	11	13	127646	0	244062	28726	87847	87960	0	50169	26290	4511	0
round 22	review	W23	6	c	15767388	af73cbed8fdb97e1f	2026-08-10T16:15:28.100Z	8	11	15	66121	0	328626	7094	76124	76224	0	39274	26290	4511	0
round 22	review	W	7	a	15767388	a762c7ae94197c08e	2026-08-10T16:24:29.360Z	7	8	13	129228	0	244074	33467	88531	88588	0	55310	26290	4499	0
round 22	review	W	7	b	15767388	a988bf755f3219c02	2026-08-10T16:24:31.500Z	7	8	13	124575	0	239534	28164	82978	83038	72753	54657	26290	4499	0
round 22	review	W	7	c	15767388	aca813164e477b767	2026-08-10T16:24:34.309Z	7	9	13	71278	0	292111	22327	81281	81330	0	49724	26290	4499	0
round 22	review	W23	7	a	15767388	a05521fe326569afe	2026-08-10T16:24:36.403Z	9	14	17	130121	0	353093	30970	86210	86279	0	55252	26290	4511	0
round 22	review	W23	7	b	15767388	acd110853e7221ca0	2026-08-10T16:24:38.557Z	7	8	13	118880	0	235992	28831	80902	80951	70675	46117	26290	4511	0
round 22	review	W23	7	c	15767388	adb780a00794329fd	2026-08-10T16:24:40.477Z	7	8	13	131562	0	245323	27493	86283	86353	0	66602	26290	4511	0
round 22	review	W	8	a	15767388	aeb1062eca2fea1ea	2026-08-10T16:36:59.655Z	7	8	13	128581	0	243889	19099	83719	83768	0	61390	26290	4499	0
round 22	review	W	8	c	15767388	aff1fff03f82c13ad	2026-08-10T16:37:03.923Z	7	8	13	120711	0	234585	23301	78557	78600	0	56343	26290	4499	0
round 22	review	W	8	b	15767388	afe13cd70df0387a9	2026-08-10T16:37:05.294Z	7	12	13	123871	0	239301	29486	83326	83387	0	50467	26290	4499	0
round 22	review	W23	8	a	15767388	a2cbd2b8fdffdee10	2026-08-10T16:37:06.164Z	8	13	15	69856	0	340378	24911	79859	80010	0	53104	26290	4511	0
round 22	review	W23	8	b	15767388	ad330052dc9c0b4c6	2026-08-10T16:37:08.260Z	8	10	15	69566	0	340193	25547	79569	79633	0	53057	26290	4511	0
round 22	review	W23	8	c	15767388	a3719e18fe189684b	2026-08-10T16:37:10.089Z	8	11	1445	62837	0	325393	22545	72840	72954	0	42247	26290	4511	0
round 22	review	W	9	a	15767388	a3ccd30a7672fc194	2026-08-10T16:50:59.118Z	8	13	1305	127713	0	301926	31732	87101	87185	0	55506	26290	4499	0
round 22	review	W	9	b	15767388	a63b99ccbe9f7de7d	2026-08-10T16:51:00.541Z	8	12	1305	129880	0	302203	38206	91051	91173	0	49158	26290	4499	0
round 22	review	W	9	c	15767388	ac0421d3ab9728003	2026-08-10T16:51:02.527Z	9	12	17	123068	0	343767	29465	83016	83126	0	51483	26290	4499	0
round 22	review	W23	9	a	15767388	a1b4d766247b178ac	2026-08-10T16:51:05.880Z	7	11	13	124693	0	241002	29543	83836	83898	0	53195	26290	4511	0
round 22	review	W23	9	b	15767388	a4f40537fbb23463b	2026-08-10T16:51:07.844Z	9	14	17	128144	0	358969	6578	83847	83927	0	63730	26290	4750	0
round 22	review	W23	9	c	15767388	a4405d5e417bb7317	2026-08-10T16:51:10.034Z	7	8	4199	119733	0	232853	21620	80469	80551	0	51029	26290	4511	0
round 22	review	W	10	a	15767388	a6437b99d063ea642	2026-08-10T17:06:05.081Z	7	8	4198	68623	0	279968	24324	78626	78702	0	53069	26290	4500	0
round 22	review	W	10	b	15767388	a40004ef0ac943ed0	2026-08-10T17:06:09.615Z	7	8	13	121322	0	239516	28165	81598	81647	0	50805	26290	4739	0
round 22	review	W	10	c	15767388	a1a15043efd88827d	2026-08-10T17:06:09.891Z	7	12	13	118365	0	234913	27054	79395	79456	0	47405	26290	4500	0
round 22	review	W23	10	a	15767388	a358ce1cb2603ce74	2026-08-10T17:06:11.692Z	8	12	4201	126504	0	296458	27989	82882	83017	72654	55379	26290	4512	0
round 22	review	W23	10	b	15767388	ad5a493ddac10874f	2026-08-10T17:06:14.856Z	7	13	13	67165	0	283196	7039	77168	77236	0	50413	26290	4512	0
round 22	review	W23	10	c	15767388	a71fbbdaa7bd90d4b	2026-08-10T17:06:16.043Z	7	11	13	126994	0	243273	28510	84208	84281	0	57530	26290	4512	0
round 22	review	W	11	a	15767388	ae954ff80afedfe12	2026-08-10T17:18:23.160Z	7	8	4198	119960	0	234452	27468	80693	80736	0	50080	26290	4500	0
round 22	review	W	11	b	15767388	ac1e669a069cc3955	2026-08-10T17:18:25.331Z	7	9	13	130615	0	245217	30107	87636	87694	0	62021	26290	4500	0
round 22	review	W	11	c	15767388	a12fdaf3f8d6ef003	2026-08-10T17:18:27.423Z	8	12	15	66673	0	329922	24274	76676	76771	0	48049	26290	4500	0
round 22	review	W23	11	a	15767388	a3c57de094a866d34	2026-08-10T17:18:29.159Z	7	9	13	135453	0	246285	27967	91356	91405	0	66228	26290	4512	0
round 22	review	W23	11	b	15767388	a1bf0a76d2292ce06	2026-08-10T17:18:31.328Z	7	8	13	70738	0	291880	25369	80741	80805	0	57169	26290	4512	0
round 22	review	W23	11	c	15767388	ad559b153cafef1ef	2026-08-10T17:18:33.595Z	7	11	4199	129940	0	242166	36034	89343	89416	0	50220	26290	4512	0
round 22	review	W	12	a	15767388	ab4bc3ef092ffb770	2026-08-10T17:34:00.919Z	8	13	15	129593	0	295047	29993	85462	85532	0	55797	26290	4500	0
round 22	review	W	12	b	15767388	aa3205613f0af5bbe	2026-08-10T17:34:03.309Z	7	8	4198	115027	0	227695	23864	76822	76867	0	50011	26290	4500	0
round 22	review	W	12	c	15767388	af2d76fb4325a0206	2026-08-10T17:34:06.082Z	8	13	1445	121393	0	287783	32346	84072	84157	73846	44174	26290	4500	0
round 22	review	W23	12	a	15767388	a2647939784c713e4	2026-08-10T17:34:07.341Z	7	8	4199	121789	0	233863	29419	82814	82903	0	51221	26290	4512	0
round 22	review	W23	12	b	15767388	a56837ebc9c27a7d5	2026-08-10T17:34:10.152Z	8	12	15	144234	0	318764	37422	97358	97428	5391	70296	26290	4512	0
round 22	review	W23	12	c	15767388	a71e429ae07894cf8	2026-08-10T17:34:11.185Z	8	9	15	128363	0	297390	31368	86921	87001	76693	57993	26290	4512	0
round 22	review	W	13	a	15767388	ac064920b13d3001c	2026-08-10T17:49:02.026Z	8	12	4200	72347	0	354084	22522	82350	82420	0	51136	26290	4500	2
round 22	review	W	13	b	15767388	afb0a3eb22301506a	2026-08-10T17:49:03.353Z	7	11	4198	116559	0	229254	25270	77731	77793	0	47487	26290	4500	0
