id	arm	review	part	batch	severity	file	title	what_is_wrong
K0522	W	1	a	1	Critical	`app/api/routes/settings.py` — `list_deliveries`	the deliveries endpoint is not scoped to the caller's organization (IDOR)	The query filters only on `WebhookDelivery.endpoint_id == endpoint_id` and never joins to `WebhookEndpoint.org_id == user.org_id`, so any authenticated user can read any other tenant's deliveries by incrementing the path integer.
K0523	W	1	a	1	Critical	"`app/webhooks/models.py` — `WebhookEndpoint.to_dict`, key `""signing_secret""`; consumed by `app/api/routes/settings.py::list_webhook_endpoints`"	the signing secret is returned on every endpoint listing, contradicting the documented one-time disclosure	"`to_dict` unconditionally includes `signing_secret`, and `list_webhook_endpoints` returns `[e.to_dict() for e in endpoints]`, so `GET /v1/settings/webhook-endpoints` hands out every endpoint's HMAC key — while `docs/webhooks.md` states the create response ""is the only place the signing secret appears — it cannot be read back afterwards""."
K0524	W	1	a	1	Critical	`app/api/routes/settings.py` — `create_webhook_endpoint` URL check; `app/webhooks/delivery.py` — `run_worker` `httpx.AsyncClient(..., follow_redirects=True)`	user-supplied URL is fetched with redirects followed and no scheme, host, or address restriction (SSRF)	"The only validation is `parsed.scheme.startswith(""http"") and parsed.netloc`, which accepts `http://`, `httpfoo://`, and any host including `127.0.0.1`, `169.254.169.254`, and internal DNS names, and the delivery client then follows redirects, so even an https-looking public URL can bounce the request to an internal address (RS3 — validation is at the wrong depth and checks a prefix rather than the value's domain)."
K0525	W	1	a	1	Critical	`migrations/0042_webhook_delivery.sql` — `status TEXT NOT NULL CHECK (status IN ('pending', 'in_flight', 'delivered', 'failed'))`; written by `app/webhooks/delivery.py::deliver` as `_finish(delivery.i	the `failed_permanent` status violates the migration's CHECK constraint	The code and `app/webhooks/models.py::STATUSES` both use `failed_permanent`, but the migration's CHECK list has `failed`, so the single write that records a permanently failed delivery is rejected by the database (R3 — the status vocabulary is stated in three places and propagated to only two).
K0526	W	1	a	1	Critical	`migrations/0042_webhook_delivery.sql` — `CREATE UNIQUE INDEX idx_webhook_deliveries_event ON webhook_deliveries (event_id)`; `app/webhooks/delivery.py::enqueue_for_event`	the unique index on `event_id` makes any event with two endpoints fail to enqueue at all	`enqueue_for_event` inserts one `WebhookDelivery` per matching endpoint with the same `event_id`, but the index makes `event_id` unique table-wide, so the second row of any multi-endpoint org violates the constraint and the whole `session_scope` transaction rolls back.
K0527	W	1	a	1	Critical	`app/webhooks/delivery.py` — `deliver`, line `time.sleep(delay)`	`time.sleep` inside an `async` function blocks the entire event loop during retry backoff	`deliver` is a coroutine gathered with up to `BATCH_SIZE` siblings, and its retry backoff uses the blocking `time.sleep` instead of `await asyncio.sleep`, so the whole thread stops for 2, 4, 8 and 16 seconds per failing delivery.
K0528	W	1	a	1	Major	`app/events/dispatcher.py` — `dispatch`, the `try/except Exception: log.warning(...)` block	the webhook enqueue is outside the event transaction and its failure is swallowed	The `Event` row commits in its own `session_scope`, `enqueue_for_event` then opens a second transaction, and any failure of that second transaction is downgraded to a warning — so the event is durably recorded as having happened while its deliveries are not, with no outbox row, no retry, and no reconciliation path (R9/R4).
K0529	W	1	a	1	Major	`app/webhooks/delivery.py` — `_claim_batch`, `_acquire_lock`, `run_worker`	`in_flight` is a non-terminal state with no reaper, and the dispatch lock can wedge permanently	"`_claim_batch` sets `status = ""in_flight""` and commits, but nothing ever moves a row out of `in_flight` except a completing `deliver`, so a worker crash or restart strands rows forever; separately `_acquire_lock` does a non-atomic `get`-then-`set` and only then calls `expire`, so two workers can both observe an empty key and claim the same batch, and a crash between `set` and `expire` leaves a TTL-less lock that halts delivery for every customer permanently (R38 modes 1 and 2)."
K0530	W	1	a	1	Major	`app/webhooks/delivery.py` — `_claim_batch` return value; `deliver` (`endpoint` fetched inside `session_scope`, used after); `send_once` (`delivery.payload`, `endpoint.signing_secret`, `endpoint.url`)	ORM rows are used after their session has closed	Both `_claim_batch` and `deliver` return or retain SQLAlchemy instances created inside a `with session_scope()` block and then read their attributes after the block exits, which raises `DetachedInstanceError` under SQLAlchemy's default `expire_on_commit=True`.
K0531	W	1	a	1	Major	`tests/webhooks/test_delivery.py` — whole file; `FakeEndpoint`, `FakeDelivery`, `test_verify_accepts_signature_produced_by_sign`	the delivery tests never reach the production delivery path, and the signature test cannot fail for the defect it appears to cover	The suite exercises `sign`/`verify`/`backoff_for`/`send_once` only, so `enqueue_for_event`, `deliver`, `_claim_batch`, `_acquire_lock`, `_finish`, `run_worker`, and all three new routes ship with no test at all (RT6), and `test_verify_accepts_signature_produced_by_sign` passes *because* `sign` ignores the timestamp — it calls `sign` twice and compares two outputs of the subject, an identity that holds no matter what the MAC covers (RT1/RT5).
K0532	W	1	a	1	Major	"`docs/webhooks.md` — ""Only `https://` URLs are accepted"", ""the response is the only place the signing secret appears"", ""backoff is exponential with jitter"", ""a 4xx is permanent and we stop immediately"	`docs/webhooks.md` describes four behaviours the code does not implement	The scheme check accepts any scheme beginning with `http`, `to_dict` returns the secret on every listing, `backoff_for` has no jitter term, and `deliver` retries every non-2xx response including 400 and 404 (R29 — the rationale customers build against is false in four places).
K0533	W	1	a	1	Major	`app/api/routes/settings.py` — `EndpointIn.event_types`; `app/events/dispatcher.py` — `WEBHOOK_EVENT_TYPES`	subscription `event_types` are never validated against the emitted event set	"`event_types` is accepted as an arbitrary `list[str]` with no membership check, while the authoritative set lives in `app/events/dispatcher.py::WEBHOOK_EVENT_TYPES` and is never consulted by the route — and because an empty list means ""everything"", a typo does not fall back to everything, it silently matches nothing (R12/R42, RS3)."
K0534	W	1	a	1	Major	"`app/webhooks/delivery.py` — `send_once`, `log.info(""POST %s headers=%s"", endpoint.url, headers)`"	full delivery request headers and endpoint URLs are logged at INFO on every attempt	The whole header dict, including the computed `X-Acme-Signature`, and the customer-supplied URL are written to the application log for every delivery attempt (RS4 — customer webhook URLs routinely embed bearer tokens in the path or query, e.g. `.../services/T000/B000/XXXX`).
K0535	W	1	a	1	Major	`app/webhooks/delivery.py` — `enqueue_for_event` (`datetime.utcnow()`) vs `_claim_batch` (`datetime.now(timezone.utc)`); `migrations/0042_webhook_delivery.sql` — all five `TIMESTAMP` columns; `app/web	`next_attempt_at` mixes naive and aware datetimes, and the migration's columns are timezone-less	The models declare `timezone=True` while the DDL creates `TIMESTAMP WITHOUT TIME ZONE`, and the two writers of `next_attempt_at` disagree about awareness — `enqueue_for_event` writes a naive UTC value while `_claim_batch` compares against an aware one, so the comparison depends on the session's `TimeZone` setting. Codebase-awareness note: `app/webhooks/models.py` already defines `_now()` for exactly this, and `delivery.py` reimplements the timestamp three different ways instead of importing it (R1/R17).
K0536	W	1	a	1	Major	`migrations/0042_webhook_delivery.sql` — `ALTER TABLE organizations ADD COLUMN webhooks_enabled BOOLEAN NOT NULL DEFAULT FALSE`	`organizations.webhooks_enabled` is added but never read	The migration introduces a per-organization kill switch defaulting to `FALSE`, and no code in the change consults it — `create_webhook_endpoint` does not check it, `enqueue_for_event` filters only on `active` endpoints, and `dispatch` gates only on `WEBHOOK_EVENT_TYPES` (R41 — a declared capability with no backing path).
K0537	W	1	a	1	Minor	`app/api/routes/settings.py` — `limit: int = Query(50, ge=1)`; `list_webhook_endpoints`	`list_deliveries` has an unbounded `limit` and `list_webhook_endpoints` has none	`Query(50, ge=1)` sets a floor but no ceiling, so `?limit=100000000` is accepted and materializes every matching row with its full JSONB payload, and the sibling endpoint listing has no pagination at all.
K0538	W	1	a	1	Minor	`app/api/routes/settings.py` — `list_deliveries`, `.order_by(WebhookDelivery.created_at.desc())`	`ORDER BY created_at` is not a total order	`created_at` is a wall-clock timestamp with no uniqueness guarantee, and the fan-out in `enqueue_for_event` inserts every row of one event within the same transaction, so ties are the normal case rather than the edge case (R57).
K0539	W	1	a	1	Minor	`migrations/0042_webhook_delivery.sql` — `CREATE INDEX idx_webhook_deliveries_status ON webhook_deliveries (status)`	the claim query's index does not cover its predicate or its sort	`_claim_batch` filters `status = 'pending' AND next_attempt_at <= now` and sorts by `next_attempt_at`, but the only index is on `status` alone, and `webhook_endpoints` has no index on `org_id` despite both `enqueue_for_event` and `list_webhook_endpoints` filtering on it.
K0540	W	1	b	1	Critical	"`app/webhooks/delivery.py` — `send_once`, together with `app/webhooks/signing.py:serialize`/`sign` and `docs/webhooks.md` ""Verifying the signature"""	the signature is computed over a different byte string than the body that is sent	"`sign` MACs `json.dumps(payload, sort_keys=True)` while the request body is produced independently by httpx's own encoder from `client.post(..., json=delivery.payload)`, so the signed bytes and the transmitted bytes differ in key order and separator spacing, and the documented receiver recipe (""HMAC of the raw request body"") can never reproduce the digest."
K0541	W	1	b	1	Critical	"`app/webhooks/signing.py` — `sign` / `verify`; contradicted by `docs/webhooks.md` ""Verifying the signature"""	the timestamp is not covered by the HMAC, so the documented replay window is unenforceable	"`sign` returns a fresh `timestamp` but MACs only `serialize(payload)`, and `verify` recomputes a signature while discarding the timestamp entirely, so the header the docs describe as part of the signed material (`""{timestamp}.{raw_request_body}""`) is unauthenticated attacker-controlled data."
K0542	W	1	b	1	Critical	`app/webhooks/signing.py` — `verify`, `return expected == signature`	signature comparison is not constant-time	the reference verifier compares two MAC digests with Python's `==`, which short-circuits on the first differing byte (RS1).
K0543	W	1	b	1	Critical	`app/webhooks/signing.py` — `new_signing_secret`, `random.choice(_ALPHABET)`	signing secrets are generated from a non-cryptographic PRNG	`random` is a Mersenne Twister seeded from a predictable source and is not a CSPRNG, and `SECRET_BYTES = 32` is used as a *character* count over a 62-symbol alphabet, so the name overstates the entropy the value carries.
K0544	W	1	b	1	Critical	`migrations/0042_webhook_delivery.sql` — `status TEXT NOT NULL CHECK (status IN ('pending', 'in_flight', 'delivered', 'failed'))` vs `app/webhooks/models.py:STATUSES` and `app/webhooks/delivery.py:del	`failed_permanent` violates the migration's CHECK constraint	"the schema permits `'failed'` while the model tuple and the only writer (`_finish(delivery.id, ""failed_permanent"", ...)`) use `'failed_permanent'`, so the two halves of the same change disagree on the enum spelling (R3, incomplete propagation of a value across the files that share it)."
K0545	W	1	b	1	Critical	`migrations/0042_webhook_delivery.sql` — `CREATE UNIQUE INDEX idx_webhook_deliveries_event ON webhook_deliveries (event_id)`, against `app/webhooks/delivery.py:enqueue_for_event`	the unique index on `event_id` alone makes fan-out to two endpoints impossible	`enqueue_for_event` inserts one row per matching endpoint for a single `event_id`, but the index permits only one row per `event_id` across the whole table.
K0546	W	1	b	1	Critical	`app/api/routes/settings.py` — `list_deliveries`, `.filter(webhook_models.WebhookDelivery.endpoint_id == endpoint_id)`	`list_deliveries` has no tenancy check	the query filters only on the path-supplied `endpoint_id` and never joins to `WebhookEndpoint.org_id == user.org_id`, unlike its two siblings in the same file which both scope by `user.org_id`.
K0547	W	1	b	1	Critical	"`app/webhooks/models.py` — `WebhookEndpoint.to_dict` (`""signing_secret"": self.signing_secret`), consumed by `app/api/routes/settings.py:list_webhook_endpoints`; and `app/webhooks/delivery.py:send_once"	signing secrets are returned by the list endpoint and written to the application log	"`to_dict` embeds the secret unconditionally, so `GET /v1/settings/webhook-endpoints` returns every endpoint's secret on every call — directly contradicting `docs/webhooks.md` (""it cannot be read back afterwards"") — and `send_once` logs the full header dict including the computed signature on every delivery."
K0548	W	1	b	1	Critical	"`app/api/routes/settings.py` — `create_webhook_endpoint`, `if not parsed.scheme.startswith(""http"") or not parsed.netloc`; with `app/webhooks/delivery.py:run_worker` — `httpx.AsyncClient(..., follow_re"	endpoint URLs are accepted on notation alone, permitting SSRF, and redirects are followed	"the guard adjudicates the surface form of the URL string (`startswith(""http"")` admits `http`, `httpx`, `http-foo` and any scheme sharing the prefix, and admits plain `http://` despite the docs stating HTTPS only) and never resolves the host, so `http://169.254.169.254/`, `http://localhost:6379/`, and `http://10.0.0.5/` all register — and `follow_redirects=True` lets a public host redirect into the same internal space after registration (R47: the URL parser and the DNS resolver define the meaning, the regex-shaped prefix check does not)."
K0549	W	1	b	1	Critical	`app/webhooks/delivery.py` — `deliver`, `time.sleep(delay)`	`time.sleep` inside an async coroutine blocks the whole event loop	`deliver` is an `async def` scheduled through `asyncio.gather`, and `time.sleep` is a blocking call that halts the entire event loop rather than yielding.
K0550	W	1	b	1	Critical	`app/webhooks/delivery.py` — `_claim_batch` (returns `rows` after the `with session_scope()` block) and `deliver` (`endpoint` fetched inside a `with` block and used in `send_once` outside it)	ORM instances are used after their session closes	`session_scope` commits and closes on exit, which expires and detaches the returned instances, so every later attribute read — `delivery.attempts`, `delivery.payload`, `delivery.id` in `deliver`, `endpoint.signing_secret` and `endpoint.url` in `send_once` — hits a detached instance whose attributes must be refreshed from a dead session.
K0551	W	1	b	1	Major	`app/webhooks/delivery.py` — `_acquire_lock` (`get` then `set` then `expire`) and `run_worker`'s `finally: await redis_client.delete(LOCK_KEY)`	the redis lock is acquired non-atomically and expires independently of its holder	check-then-set across two round trips is a classic TOCTOU (R5's shape outside a transactional store) — two workers can both observe an absent key and both set it — and the `expire` is a third, separate call, so a crash between `set` and `expire` leaves the key with no TTL and wedges every worker forever; separately, the unconditional `delete` in `finally` lets a worker release a lock another worker now holds.
K0552	W	1	b	1	Major	`app/webhooks/delivery.py` — `run_worker`	the worker loop leaks the lock, drops errors, and can raise `NameError`	the lock is deleted in `finally` before the gathered `deliver` coroutines have necessarily completed, `asyncio.gather` is called without `return_exceptions=True` so one failing delivery propagates and kills the worker, and `if not batch:` reads a name that is unbound whenever `_claim_batch` raised.
K0553	W	1	b	1	Major	"`app/webhooks/delivery.py` — `_claim_batch` sets `row.status = ""in_flight""`; nothing anywhere returns a row from `in_flight` except `_finish`"	`in_flight` is a non-terminal state with no reaper	a delivery leaves `in_flight` only on the success or exhaustion path inside `deliver`, so a process kill, an OOM, a deploy, or any exception between the claim and `_finish` strands the row permanently (R38 mode 1 — an async transition with no failure-exit and no bounded timeout).
K0554	W	1	b	1	Major	"`docs/webhooks.md` ""Retries"" vs `app/webhooks/delivery.py` — `deliver` / `backoff_for`"	the retry policy contradicts the documented one — 4xx is retried and there is no jitter	"the docs state ""a 4xx is permanent and we stop immediately"" and ""backoff is exponential with jitter"", while `deliver` retries every non-2xx status identically and `backoff_for` returns a deterministic `2**attempt` with no jitter (R29/R49 — a claim about a control stronger than the implementation)."
K0555	W	1	b	1	Major	`app/events/dispatcher.py` — `dispatch`, the `try: await webhook_delivery.enqueue_for_event(...) except Exception as exc: log.warning(...)`	the dispatcher swallows every enqueue failure and enqueues outside the event's transaction	"a blanket `except Exception` downgrades every enqueue failure — integrity violations, DB outages, programming errors — to a warning and returns success (R36: a swallowed error is a markerless weakening), and because `enqueue_for_event` opens its own `session_scope` after the event transaction has already committed, there is no atomicity between ""event recorded"" and ""deliveries scheduled"" and no retry path for the gap."
K0556	W	1	b	1	Major	`app/webhooks/delivery.py` — `enqueue_for_event` (`next_attempt_at=datetime.utcnow()`) vs `_claim_batch` (`now = datetime.now(timezone.utc)`); `migrations/0042_webhook_delivery.sql` (`TIMESTAMP`) vs `	naive and timezone-aware datetimes are mixed, and the migration's columns are timezone-naive	`enqueue_for_event` writes a naive UTC value while the claim query compares against an aware value, and `models.py` already defines the `_now()` helper that every other timestamp in the change uses — `datetime.utcnow()` is a reimplementation of it with different semantics (R1: a shared helper duplicated, with the duplicate carrying a behavioural difference).
K0557	W	1	b	1	Major	`migrations/0042_webhook_delivery.sql` — `ALTER TABLE organizations ADD COLUMN webhooks_enabled BOOLEAN NOT NULL DEFAULT FALSE`	`webhooks_enabled` is added to `organizations` and never read	the column is introduced as a per-org feature gate defaulting to FALSE, but no code in the change consults it — `create_webhook_endpoint` registers endpoints regardless, and `enqueue_for_event` filters only on `active` (R41: a declared capability with no backing path).
K0558	W	1	b	1	Major	`app/api/routes/settings.py` — `create_webhook_endpoint`, `list_webhook_endpoints`, `list_deliveries` (`limit: int = Query(50, ge=1)`)	three new routes with no rate limiting and an unbounded `limit`	none of the three new endpoints carries a rate limiter (RS2), `create_webhook_endpoint` imposes no cap on endpoints per organization, and `limit` has a lower bound but no upper bound.
K0559	W	1	b	1	Major	`app/api/routes/settings.py` — `EndpointIn.event_types: list[str] = []`, stored verbatim; against `app/events/dispatcher.py:WEBHOOK_EVENT_TYPES`	`event_types` is stored unvalidated and diverges from the dispatcher's own list	the request model accepts any list of strings with no membership check against the three types the dispatcher will ever emit, and the dispatcher's set is a second, independent declaration of the same concept with no shared source (RS3 for the boundary; R2 for the duplicated enumeration).
K0560	W	1	b	1	Major	"`app/webhooks/delivery.py` — `_finish`, `row = session.get(m.WebhookDelivery, delivery_id)` then `row.status = status`; and `_finish(delivery.id, ""delivered"", attempt, response.status_code, response.t"	`_finish` assumes the row exists and stores an unbounded response body	`session.get` returns `None` for a deleted row and the very next line dereferences it, and `response.text` is written whole into `response_body` with no truncation and no size cap on the response the worker will read.
K0561	W	1	b	1	Major	`tests/webhooks/test_delivery.py` — imports only `MAX_ATTEMPTS, backoff_for, send_once` and `signing`	the test file covers the two easiest functions and none of the new production surface	the change adds `enqueue_for_event`, `deliver`, `_claim_batch`, `_finish`, `_acquire_lock`, `run_worker`, both ORM models with their `to_dict` methods, and three HTTP routes, and not one of them appears in any test (RT6 — new production exports with no covering test diff).
K0562	W	1	b	1	Major	`tests/webhooks/test_delivery.py` — `test_send_once_posts_the_signed_payload`	the delivery test asserts the shape of the signature but never that it verifies	the test captures the request and asserts only that the signature header starts with `sha256=` and that the timestamp is digits, never recomputing the HMAC over the captured body — so it is green for any 71-character string in that header (RT5: the test's call path reaches `send_once` but its assertions never exercise the primitive the test's name claims).
K0563	W	1	b	1	Major	`tests/webhooks/test_delivery.py` — `class FakeEndpoint` / `class FakeDelivery`	the `FakeEndpoint`/`FakeDelivery` doubles diverge from the ORM objects production passes	the doubles are plain classes with class-level attributes that are always readable, while production passes detached SQLAlchemy instances whose attribute reads raise after their session closes (RT1 — the double's behaviour does not match what the real boundary returns, and the divergence hides a correctness control).
K0564	W	1	b	1	Minor	`app/api/routes/settings.py` — `list_deliveries`, `.order_by(WebhookDelivery.created_at.desc()).limit(limit)`	deliveries are ordered by a non-unique wall-clock column	`created_at` is a Python-side `default=_now` applied to every row of a batch insert, so a fan-out of several deliveries commonly shares one timestamp and the order among them is undefined (R57).
K0565	W	1	b	1	Minor	`migrations/0042_webhook_delivery.sql` — `CREATE INDEX idx_webhook_deliveries_status ON webhook_deliveries (status)`	no index supports the claim query	`_claim_batch` filters on `status` AND `next_attempt_at <= now` and orders by `next_attempt_at`, but the only index is on `status` alone, which is the lowest-cardinality column in the table.
K0566	W	1	b	1	Minor	`migrations/0042_webhook_delivery.sql` — `webhook_endpoints`	`enqueue_for_event`'s endpoint lookup has no supporting index	the fan-out query filters `org_id = ? AND active IS TRUE` with no index on `(org_id, active)`.
K0567	W	1	b	1	Minor	"`app/webhooks/delivery.py` — `send_once`, `headers = {""Content-Type"": ""application/json"", ...}`"	`Content-Type` is set by hand alongside `json=`	httpx sets the content type itself when `json=` is used, so the manual header is redundant today — though it becomes load-bearing under the `content=` fix proposed for the signature finding.
K0568	W	1	c	1	Critical	`app/webhooks/signing.py` — `sign()` (`mac = hmac.new(secret.encode(), serialize(payload).encode(), ...)`)	the signature does not cover the timestamp the docs say it covers	"`sign()` returns a timestamp header but computes the MAC over the payload alone, while `docs/webhooks.md` tells every customer the signature is the HMAC of `""{timestamp}.{raw_request_body}""`, so the timestamp is unauthenticated attacker-controlled data."
K0569	W	1	c	1	Critical	`app/webhooks/delivery.py` — `send_once()` (`sign(endpoint.signing_secret, delivery.payload)` + `client.post(..., json=delivery.payload)`)	the bytes signed are not the bytes sent, so no customer can ever verify a delivery	"the MAC is computed over `signing.serialize()` output (`json.dumps(payload, sort_keys=True)`, default `"", ""`/`"": ""` separators) while the transmitted body is whatever `httpx` produces from the same dict (insertion order, compact separators), so the signed string and the raw request body differ in key order and whitespace (R40 — same team owns both sides, and `docs/webhooks.md` instructs customers to verify against the raw body)."
K0570	W	1	c	1	Critical	`app/webhooks/signing.py` — `verify()` (`return expected == signature`)	signature comparison is not constant-time (RS1)	the HMAC comparison uses `==`, whose short-circuit on the first differing byte leaks the expected digest through response timing.
K0571	W	1	c	1	Critical	`app/webhooks/signing.py` — `new_signing_secret()` (`random.choice(_ALPHABET)`)	signing secrets are generated with a non-cryptographic RNG	`random` is the Mersenne Twister, a deterministic PRNG whose internal state is recoverable from observed output, so the secrets are predictable rather than unguessable.
K0572	W	1	c	1	Critical	"`app/webhooks/models.py` — `WebhookEndpoint.to_dict()` (`""signing_secret"": self.signing_secret`), consumed by `app/api/routes/settings.py::list_webhook_endpoints`"	every endpoint read returns the signing secret, contradicting the documented one-time-only contract	"`to_dict()` embeds the secret, and `GET /v1/settings/webhook-endpoints` returns `[e.to_dict() for e in endpoints]`, while `docs/webhooks.md` states ""the response is the only place the signing secret appears — it cannot be read back afterwards"" (R49: a claim materially stronger than the implementation, and the claim is exactly why no separate reveal/rotate control was built)."
K0573	W	1	c	1	Critical	`app/api/routes/settings.py` — `list_deliveries()` (`.filter(webhook_models.WebhookDelivery.endpoint_id == endpoint_id)`)	delivery history is readable across organizations (IDOR)	the query filters on the caller-supplied `endpoint_id` only and never joins to `WebhookEndpoint.org_id == user.org_id`, unlike the sibling `list_webhook_endpoints` in the same file which does scope by org.
K0574	W	1	c	1	Critical	"`app/api/routes/settings.py` — `create_webhook_endpoint()` (`if not parsed.scheme.startswith(""http"") or not parsed.netloc`)"	endpoint URL validation is a string-prefix check with no egress restriction (SSRF)	"the guard judges the notation of the URL rather than the destination the HTTP client will actually reach (R47), so `http://` passes despite `docs/webhooks.md` stating ""Only `https://` URLs are accepted"", any scheme merely *beginning* with `http` passes, and nothing rejects `http://169.254.169.254/…`, `http://localhost:6379/…`, or a public host that 302s inward — `run_worker` builds its client with `follow_redirects=True`."
K0575	W	1	c	1	Critical	"`migrations/0042_webhook_delivery.sql` — `CHECK (status IN ('pending', 'in_flight', 'delivered', 'failed'))` vs `app/webhooks/delivery.py::deliver` (`_finish(delivery.id, ""failed_permanent"", ...)`)"	the terminal status the code writes violates the migration's CHECK constraint	three independent spellings of one enum exist — `models.py::STATUSES` (`failed_permanent`), the migration (`failed`), and the literals in `delivery.py` — and the code writes a value the database rejects (R2: the constant exists in `models.py::STATUSES` and neither of the other two sites uses it).
K0576	W	1	c	1	Critical	`migrations/0042_webhook_delivery.sql` — `CREATE UNIQUE INDEX idx_webhook_deliveries_event ON webhook_deliveries (event_id)`	the unique index on `event_id` allows only one delivery row per event, globally	`enqueue_for_event` inserts one row per matching endpoint for a single `event_id`, so the uniqueness constraint is on the wrong column set — it permits at most one delivery per event across every endpoint and every organization.
K0577	W	1	c	1	Critical	`app/webhooks/delivery.py` — `deliver()` (`time.sleep(delay)`)	the async delivery loop calls the blocking `time.sleep`	`deliver` is an `async def` running on the event loop and calls the synchronous `time.sleep`, which blocks the entire loop instead of yielding (`asyncio` is already imported and used correctly in `run_worker`).
K0578	W	1	c	1	Critical	`app/webhooks/delivery.py` — `deliver()` (`with session_scope() as session: endpoint = session.get(...)` then `send_once(client, endpoint, delivery)`), and `_claim_batch()` (`return rows` from inside 	ORM instances are used after their session closes	both functions hand ORM instances out past the end of their `session_scope()` block and then read attributes off them (`endpoint.signing_secret`, `endpoint.url`, `delivery.payload`, `delivery.attempts`, `delivery.id`); under SQLAlchemy's default `expire_on_commit=True` every attribute is expired at commit and the refresh on access raises `DetachedInstanceError` — the sibling code in `settings.py` shows the working convention, reading `endpoint.to_dict()` *inside* the block.
K0579	W	1	c	1	Major	"`app/webhooks/delivery.py` — `_claim_batch()` (`row.status = ""in_flight""`) and `run_worker()`"	`in_flight` is a non-terminal state with no recovery path (R38)	"rows enter `in_flight` at claim time and only leave it via `_finish` on the success or permanent-failure path, so any worker crash, deploy, OOM, or the `IntegrityError` described above wedges them permanently — `_claim_batch` selects only `status == ""pending""` and nothing anywhere resets `in_flight`."
K0580	W	1	c	1	Major	`app/webhooks/delivery.py` — `_acquire_lock()` and `run_worker()`'s `finally: await redis_client.delete(LOCK_KEY)`	the Redis lock is acquired non-atomically, expires before the work finishes, and is deleted unconditionally	three separate defects in one primitive — `get` then `set` is a check-then-act race so two workers acquire simultaneously; `set` then `expire` is non-atomic, so a crash in between leaves a TTL-less key that wedges the worker permanently (R38 persisted fail-closed wedge); and the 60-second TTL is shorter than one delivery's worst case (30s timeout plus 30s of retry sleeps), after which a second worker acquires and the first's `finally` deletes *that* worker's lock.
K0581	W	1	c	1	Major	`app/webhooks/delivery.py` — `run_worker()` (`if not batch:` after the `try/finally`)	`batch` can be unbound when `_claim_batch` raises	`batch` is assigned inside the `try`, but the block has a `finally` and no `except`, so any exception from `_claim_batch` or `asyncio.gather` propagates past the `finally` — and on the next iteration where `_claim_batch` raises before assignment, `if not batch` reads a name that was never bound (`UnboundLocalError` on the very first iteration).
K0582	W	1	c	1	Major	"`app/events/dispatcher.py` — `dispatch()` (`except Exception as exc: log.warning(""webhook enqueue failed for event %s: %s"", ...)`)"	webhook enqueue failures are swallowed and the event is lost	the enqueue runs after the event transaction has already committed and its failure is caught and downgraded to a warning, so there is no retry, no outbox, and no signal beyond a log line — the recovery is not explicit, which is exactly what a catch-to-recover requires.
K0583	W	1	c	1	Major	"`app/events/dispatcher.py` — `WEBHOOK_EVENT_TYPES = {""invoice.paid"", ""invoice.payment_failed"", ""subscription.updated""}` gating `if envelope.type in WEBHOOK_EVENT_TYPES:`"	a hardcoded event-type allowlist silently overrides per-endpoint subscriptions	"a second, module-local copy of ""which events are deliverable"" exists alongside `WebhookEndpoint.event_types`, and `docs/webhooks.md` promises ""an empty `event_types` subscribes the endpoint to every event type we emit"" — which this set makes false for every type outside the three (R12/R2: the group definition and the call-site literal have diverged before the feature has shipped)."
K0584	W	1	c	1	Major	`app/webhooks/delivery.py` — `enqueue_for_event()` (`next_attempt_at=datetime.utcnow()`); `app/webhooks/models.py` (`DateTime(timezone=True)`); `migrations/0042_webhook_delivery.sql` (`TIMESTAMP NOT N	naive `utcnow()` written into a column the model declares timezone-aware, on top of a migration that declares it naive	three descriptions of one column disagree — the migration creates `TIMESTAMP` (without time zone), the model declares `timezone=True`, and the writer supplies a naive `datetime.utcnow()` while the reader in `_claim_batch` compares against an aware `datetime.now(timezone.utc)`; `models.py` already exports the correct helper `_now()` and `delivery.py` reimplements it wrongly (R1).
K0585	W	1	c	1	Major	"`app/webhooks/delivery.py` — `deliver()` (retries on every non-2xx) and `backoff_for()` (`timedelta(seconds=BASE_DELAY_SECONDS**attempt)`), against `docs/webhooks.md` ""Retries"""	the retry policy contradicts the documented one in two ways	"the docs state ""backoff is exponential with jitter"" and ""a 4xx is permanent and we stop immediately"", but `backoff_for` has no jitter term and `deliver` treats a 400/401/404 exactly like a 500 (R49: the documented behaviour is stronger and different from the implementation)."
K0586	W	1	c	1	Major	`migrations/0042_webhook_delivery.sql` — `ALTER TABLE organizations ADD COLUMN webhooks_enabled BOOLEAN NOT NULL DEFAULT FALSE`	`webhooks_enabled` is added to the schema and never read (R41)	the migration introduces an org-level feature gate that no code in the diff consults — neither `create_webhook_endpoint` nor `enqueue_for_event` checks it — and it defaults to `FALSE`, so the declaration and the backing path disagree in the direction that makes the gate a no-op.
K0587	W	1	c	1	Major	`app/api/routes/settings.py` — `list_deliveries()` (`limit: int = Query(50, ge=1)`) and `EndpointIn` (`url: str`, `event_types: list[str] = []`)	unbounded `limit` and unvalidated endpoint fields at the HTTP boundary (RS3)	`limit` has a lower bound but no upper bound, and `EndpointIn` declares `url` as a bare `str` with no length cap and `event_types` as an unconstrained list of arbitrary strings validated nowhere in the request path.
