id	review	part	severity	file	title	what_is_wrong
H0301	5	0	Major	`test/import/parse.test.ts` — the only test file in the diff	every new export except `parseRows` ships with no test, including the security control this change modifies	The diff adds `enterSystemOperation`, `contextSnapshot`, `runImport`, `ImportSummary`, `POST`, and materially changes `assertAudited` plus the new `MUTATIONS` set, while the sole test file exercises `parseRows` alone (RT6); no test anywhere reaches the real `assertAudited` or the real `AsyncLocalStorage` context, so th
H0302	5	0	Major	`src/import/parse.ts` — `parseRows`, `const [header, ...body] = lines;`	`parseRows` throws on an empty body and silently eats the first row when the header is missing	For an empty or whitespace-only upload `lines` is `[]`, `header` is `undefined`, and `splitLine(undefined)` throws a `TypeError` on `line.length`; and when the CSV has no header row, the first **data** row is consumed as the header, `cols.indexOf("email")` returns `-1`, `f[-1]` is `undefined`, and every row's email bec
H0303	5	0	Minor	`src/context/request.ts` — `contextSnapshot`	`contextSnapshot` is exported, never called, and its `Readonly<>` reads as a protection it is not	The export has no call site anywhere in the diff, and `Readonly<RequestContext>` is a compile-time, shallow annotation on a copy — it does not prevent the `ctx.skipAudit = true` mutation this same change introduces on the underlying frame.
H0304	5	0	Minor	`migrations/0058_import.sql` — `role text NOT NULL DEFAULT 'member'`	the staging migration has no CHECK on `role`, so the role vocabulary lives only in `parse.ts`	`ALLOWED_ROLES` in `src/import/parse.ts` is the only place the three legal roles are enumerated; the column accepts any text and its `DEFAULT 'member'` restates one of them in a second place with nothing tying the two together.
H0305	5	1	Critical	`src/context/request.ts` — `enterSystemOperation()` (sets `ctx.skipAudit = true` on the li	the audit-suspension flag is set on the request context and never released, so every write after `stageRows` runs unaudited	`enterSystemOperation()` mutates the caller's own `RequestContext` frame and nothing ever clears it, so the grant's lifetime is the whole request rather than the staging call it was written for.
H0306	5	1	Critical	`src/audit/guard.ts` — `const MUTATIONS = new Set([...])` and `if (!MUTATIONS.has(action))	`createMany` is absent from the `MUTATIONS` set, so the audit guard waves through a mutation this very diff performs	the set is a blacklist of six action names that omits `createMany` (and any action a future client version adds), and unrecognised actions take the early `return`, so the guard fails open on exactly the actions it does not know.
H0307	5	1	Critical	`src/import/parse.ts` — `ALLOWED_ROLES = ["member", "admin", "owner"]`; `src/import/bulk.t	an org admin can grant `owner` — and overwrite an existing owner's role — through the CSV	the route admits any `admin`, the parser accepts `owner` as a valid role, and `applyBatch` writes `row.role` into both the `create` and the `update` branch of the membership upsert with no comparison against the actor's own privilege level.
H0308	5	1	Critical	`test/import/parse.test.ts` — the whole file, versus `src/audit/guard.ts` — `assertAudited	the audit control is materially changed and gains a bypass path, and the diff adds no test that reaches it	the only test file in the change exercises `parseRows`, a pure string function, while the two security-relevant symbols the change introduces — the action classifier and the audit-suspension grant — have no test that executes them at all (RT5: no test call path reaches the production primitive; RT7: no mutation has bee
H0309	5	1	Major	`src/import/bulk.ts` — `runImport` (three sequential `await`s), and `applyBatch`'s `findMa	no transaction around stage → apply → delete, so a mid-import failure half-applies the batch and orphans the staging rows forever	`stageRows`, `applyBatch` and `deleteMany` each commit independently, and `applyBatch` reads the staged set and then writes to a different table with no transaction spanning the interval.
H0310	5	1	Major	`src/routes/import.ts` — `requestId: req.headers.get("x-request-id") ?? crypto.randomUUID(	`batchId` is built from a client-supplied header, so two imports can be made to share a staging batch	the `x-request-id` header is accepted unvalidated (no length bound, no charset, no uniqueness) and becomes half of the key that `applyBatch` selects on and `deleteMany` deletes on, so the batch key is caller-nameable (R57's write-surface clause).
H0311	5	1	Major	`src/routes/import.ts` — `const csv = await req.text();` then `if (csv.length > MAX_CSV_BY	the 5 MB limit is enforced after the body is fully buffered, and it counts UTF-16 code units rather than bytes	`req.text()` reads and decodes the entire request body into memory before the size test runs, and `String.prototype.length` counts UTF-16 code units, so a constant named `MAX_CSV_BYTES` admits roughly three times its nominal size for multi-byte content.
H0312	5	1	Major	`src/import/parse.ts` — `const iEmail = cols.indexOf("email")` and `email: (f[iEmail] ?? "	a CSV whose header lacks the `email` column is imported as a file of empty emails and reported as a successful 200	`indexOf` returns `-1` for a missing column and `f[-1]` is `undefined`, so the `?? ""` turns "the required column does not exist" into "every row has an empty email" — the parser has no failure mode at all.
H0313	5	1	Major	`src/import/parse.ts` — `const [header, ...body] = lines;` followed by `splitLine(header)`	`parseRows` throws a `TypeError` on an empty upload, returning 500 to the caller	for an empty or whitespace-only body every line is filtered out, `lines` is `[]`, `header` is `undefined`, and `splitLine(undefined)` dereferences `line.length`.
H0314	5	1	Major	`docs/import.md` — "the Prisma middleware refuses any mutating query that does not carry o	`docs/import.md` and the guard's own comment claim a control the implementation does not provide	`assertAudited` verifies only that `ctx.actorId` is non-empty; it never checks that an audit record exists, and after the first finding the promotion step is precisely the part that runs *un*audited, so both sentences are stronger than the code (R49 clause 2, R29's rationale-accuracy case).
H0315	5	1	Major	`src/import/bulk.ts` — `applyBatch`'s `for (const row of staged)` loop	`applyBatch` upserts every staged row one at a time with no bound on row count	staging is chunked at `CHUNK = 200` but promotion is a serial `await` per row with no ceiling on how many rows a 5 MB file can contain.
H0316	5	1	Minor	`src/routes/import.ts` — `export async function POST(req: Request)`	is there a shared rate limiter this new route should be behind?	the handler shows authentication and role checks but no rate-limiting call, and the diff does not show the framework's middleware chain, so I cannot ground whether a shared limiter already covers it (RS2, ranked per Finding Floor clause 2 as a question rather than a defect).
H0317	5	1	Minor	`src/import/parse.ts` — `const role = (f[iRole] ?? "member").trim();` then `ALLOWED_ROLES.	`role` is not case-normalised although `email` is, so `Admin` silently becomes `member`	the email field gets `.toLowerCase()` and the role field does not, so a spreadsheet that title-cases the column falls through to the `member` default.
H0318	5	1	Minor	`src/context/request.ts` — `contextSnapshot()`	`contextSnapshot` is exported, unused, and its `Readonly` return is shallow	nothing in the diff calls it, and `Readonly<RequestContext>` over a spread copy is a compile-time claim about a fresh object that no caller can act on — it neither protects the underlying context nor has a consumer (RT6: a new export with no test).
H0319	5	1	Minor	`src/import/parse.ts` — `parseRows` splits on `/\r?\n/` before `splitLine` ever sees a quo	`splitLine` cannot represent a newline inside a quoted field, and accepts an unterminated quote	the change advertises RFC-style quoting through two passing tests (embedded comma, doubled quote) but a display name containing a newline is split into two rows, and a row with an odd number of quotes is parsed as though the quote closed at end of line.
H0320	5	2	Critical	`src/context/request.ts` — `enterSystemOperation` (`ctx.skipAudit = true`), consumed at `s	`enterSystemOperation` leaks the audit suspension over the rest of the request	The grant is expressed by writing a flag into the caller's own request-scoped frame (`currentContext()` returns the live `AsyncLocalStorage` store object, not a copy) and nothing ever restores it, so its lifetime is the whole request rather than the staging call — the exact ambient-suspension shape R54 names.
H0321	5	2	Critical	`src/audit/guard.ts` — `const MUTATIONS = new Set([...])` and the new `if (!MUTATIONS.has(	the audit guard's mutation list omits `createMany` and the raw-query actions — fail-open by omission	The set is a hand-supplied enumeration of a class whose membership is defined by the Prisma action vocabulary, and it is missing `createMany` — which is precisely the action `src/import/bulk.ts:stageRows` calls — along with `createManyAndReturn`, `updateManyAndReturn`, `executeRaw`, `executeRawUnsafe`, `queryRawUnsafe`
H0322	5	2	Critical	`src/import/parse.ts` — `ALLOWED_ROLES = ["member", "admin", "owner"]`, applied at `src/im	an org admin can mint and overwrite `owner` memberships through the CSV	The route admits any admin, the parser accepts `owner` as a role from caller-supplied CSV, and the upsert's `update` branch overwrites the role of an *existing* membership, so nothing compares the granted role against the actor's own rank or protects an existing higher-ranked member.
H0323	5	2	Major	`src/audit/guard.ts` — `assertAudited` body; `docs/import.md` — "Every membership change w	the "audit record" the docs and the guard promise is never written	`assertAudited` only checks that `ctx.actorId` is non-empty and emits a `logger.info`; it writes no audit row, the migration adds no audit table, and `org_activity` records one row per *import*, not per membership change — so the control is a detection/logging control (R49 class (d)) while the doc and the docstring des
H0324	5	2	Major	`src/import/bulk.ts` — `runImport` (`stageRows` → `applyBatch` → `prisma.importStaging.del	stage → apply → delete is not transactional, and a failure strands the batch	Three independently-committing phases with no transaction and no error handling: a throw inside `applyBatch` (a DB error on row 3,000, or the request timing out) leaves some memberships upserted, the rest not, and every staged row behind, since `deleteMany` is only reached on the success path (R5).
H0325	5	2	Major	`src/import/bulk.ts` — `const batchId = \`${ctx.orgId}-${ctx.requestId}\``, with `requestI	`batchId` is caller-nameable, so concurrent imports steal and delete each other's rows	The batch key is derived from an unvalidated client-supplied header, and `applyBatch`'s `findMany({ where: { batchId } })` and `runImport`'s `deleteMany({ where: { batchId } })` scope on nothing else — the key that partitions concurrent work is chosen by the caller (R57's caller-nameable write-surface clause; R51's nam
H0326	5	2	Major	`src/routes/import.ts` — `const csv = await req.text(); if (csv.length > MAX_CSV_BYTES)`	`MAX_CSV_BYTES` counts UTF-16 code units and is checked after the body is fully buffered	`String.prototype.length` is UTF-16 code units, not bytes, so a CSV of non-ASCII names passes at up to ~3× the advertised limit, and the check runs only after `req.text()` has already materialised the entire body in memory — the limit bounds neither what the docs claim nor what it exists to protect (RS3: validate at th
H0327	5	2	Major	`src/import/parse.ts` — `const [header, ...body] = lines;` and `cols.indexOf("email" | "na	`parseRows` trusts the header — empty input throws, a missing or BOM-prefixed column silently zeroes every field	With an empty or whitespace-only body, `lines` is `[]`, `header` is `undefined`, and `splitLine(undefined)` throws `TypeError` on `line.length`; and when a column is absent — including the ordinary case of an Excel CSV whose first cell is `﻿email`, which `.trim()` does not strip — `indexOf` returns `-1`, `f[-1]` is `un
H0328	5	2	Major	`src/import/parse.ts` — `csv.split(/\r?\n/)` in `parseRows`, versus the quote handling in 	quoted fields containing a newline are split apart before `splitLine` ever sees them	`parseRows` splits into lines before quote state is known, so a quoted field containing a newline — which `splitLine`'s own `quoted` machinery implies is meant to be supported, and which Excel emits for any multi-line name or address — is torn into two "rows".
H0329	5	2	Major	`src/routes/import.ts` — `export async function POST`	the new route has no rate limiting	A new authenticated mutation boundary that accepts a multi-megabyte body and performs one DB round-trip per CSV row ships with no limiter, while the diff adds no shared limiter either (RS2).
H0330	5	2	Major	`test/import/parse.test.ts` — the only test file in the change; production exports unteste	the audit control changed in this diff ships with no test at all	Every new export except `parseRows` lands with no test, and the two branches added to the security control — `if (!MUTATIONS.has(action)) return;` and `if (ctx.skipAudit) return;` — are never executed by the suite, so neither has been proven able to fail (RT6, RT7).
H0331	5	2	Major	`src/routes/import.ts` — the `!session` and `session.role !== "admin" && session.role !== 	the 401/403 denial path asserts nothing about the writes it is meant to prevent	There is no test for either branch, and the shape the suite will reach for first — asserting the status code — is the vacuous one RT8 names, since it cannot distinguish "refused" from "refused after staging the rows".
H0332	5	2	Minor	`src/context/request.ts` — `contextSnapshot`	`contextSnapshot` is exported, unused, and promises an immutability it does not provide	The new export has no caller anywhere in the diff — `runImport` and `applyBatch` both call `currentContext()` directly — and its `Readonly<RequestContext>` return type is a compile-time annotation over a shallow spread, so it conveys no runtime guarantee.
H0333	5	2	Minor	`src/import/parse.ts` — `ALLOWED_ROLES.includes(role)` versus `.trim().toLowerCase()` on `	`role` is compared case-sensitively while `email` is normalised	A CSV exported with `Admin` or `OWNER` — the capitalisation a spreadsheet applies by habit — silently falls back to `member` while the adjacent email field is case-normalised.
H0334	5	2	Minor	`src/import/bulk.ts` — `if (!row.email.includes("@"))`	email validity is decided in `applyBatch`, not at the parse boundary	The only email check lives deep in the promotion loop, after the value has already been staged and persisted, and `includes("@")` accepts `"@"`, `"a@"` and `"@x"` (RS3: validate at the boundary, not in business logic).
H0335	5	3	Critical	`src/import/bulk.ts` — `applyBatch`, the `prisma.membership.upsert` call; with `src/import	an org admin can promote themselves to `owner` with a one-row CSV	`ALLOWED_ROLES` accepts `"owner"`, the route admits `session.role === "admin"`, and `applyBatch` writes `row.role` with no comparison against the actor's own role and no exclusion of the actor's own membership row.
H0336	5	3	Critical	`src/context/request.ts` — `enterSystemOperation`; call site `src/import/bulk.ts:stageRows	`skipAudit` is set on the request context and never restored, so the audited half of the import runs unaudited	the exemption is granted by mutating the ambient request context (`ctx.skipAudit = true`) with no paired release, no call-scoped form, and no `finally`, so its lifetime is the whole request rather than the staging writes it was granted for (R54).
H0337	5	3	Critical	`src/audit/guard.ts` — `const MUTATIONS = new Set([...])` and the `if (!MUTATIONS.has(acti	the new `MUTATIONS` allowlist omits `createMany`, disabling the audit guard for every bulk insert in the codebase	the set was hand-enumerated rather than derived from the Prisma action domain and is missing `createMany` (also `createManyAndReturn`, `updateManyAndReturn`, `executeRaw`, `executeRawUnsafe`, `queryRawUnsafe`), and the guard's default for an unlisted action is *return*, so the omission is fail-open (R42 clause ①/①a; R1
H0338	5	3	Major	`src/routes/import.ts` — `const csv = await req.text();` / `if (csv.length > MAX_CSV_BYTES	the request body is fully buffered before the size check, and the check counts characters, not bytes	`req.text()` reads the entire body into memory *before* any limit is applied, and `String.length` counts UTF-16 code units, so a multi-byte CSV passes a constant named `MAX_CSV_BYTES` at up to roughly three times its stated byte budget (RS3 — the size cap reads as a control while being a no-op in the direction that mat
H0339	5	3	Major	`src/import/bulk.ts` — `const batchId = \`${ctx.orgId}-${ctx.requestId}\`` in `runImport`;	the batch key is built from a client-supplied header and carries tenancy as a string prefix	an unvalidated request header becomes the partition key for the staging table, and `applyBatch`'s `findMany({ where: { batchId } })` and `runImport`'s `deleteMany({ where: { batchId } })` select on that key alone with no `orgId` predicate, so isolation rests on a string prefix a caller helps compose (RS3 at the boundar
H0340	5	3	Major	`src/import/bulk.ts` — `runImport` (`stageRows` → `applyBatch` → `prisma.importStaging.del	promote-and-clean is three independent statements with no transaction and no cleanup on the failure path	the promotion loop, the staging cleanup and the activity record commit independently, and the `deleteMany` sits only on the success path with no `try/finally` (R5, including its transaction-split clause — the "membership change and its audit/activity row are atomic" invariant is never established for any sub-unit).
H0341	5	3	Major	`test/import/parse.test.ts` — the only test file in the diff; against `src/audit/guard.ts:	the changed audit control and three of the four new exported symbols ship with no test	nine tests cover `parseRows` and nothing reaches the production primitive this change actually modifies — the audit guard, its exemption, the role handling, or the route's 401/403 gate (RT5, RT6, RT7, RT8).
H0342	5	3	Major	`src/import/parse.ts` — `parseRows`, `const [header, ...body] = lines;` and `cols.indexOf(	an empty upload crashes the parser, and a header without an `email` column silently rejects the whole file	after the blank-line filter an empty body leaves `header === undefined`, so `splitLine(header)` throws `TypeError` on `line.length`, and a header missing `email` yields `iEmail === -1`, making `f[-1]` `undefined` and every row's email `""` with no signal that the header was the problem.
H0343	5	3	Major	`src/import/bulk.ts` — `prisma.importStaging.findMany({ where: { batchId } })` and the `fo	the staged rows are read unordered and unbounded, and the promotion is one round-trip per row	the read has no `orderBy` and no `take`, `parseRows` imposes no row cap, and the promotion issues one `upsert` per row sequentially (R57 — no total order over the promoted set, so nothing pins which duplicate wins or that a paged read covers every row exactly once).
H0344	5	3	Major	`docs/import.md` — the "Auditing" section; against `src/audit/guard.ts:assertAudited`	`docs/import.md` states a boundary the implementation does not provide	the doc claims "Every membership change writes an audit record; the Prisma middleware refuses any mutating query that does not carry one" and that staging is "the single exception", while the guard only checks that `ctx.actorId` is non-empty (it never verifies an audit row exists), does not see `createMany` at all, and
H0345	5	3	Minor	`src/context/request.ts` — `contextSnapshot`	`contextSnapshot` is an unused export that copies the audit exemption	the export has no caller anywhere in the change and no test, and its shallow spread copies `skipAudit`, so any future caller who feeds a snapshot back into `runWithContext` re-grants the audit exemption in the new frame.
H0346	5	3	Minor	`src/audit/guard.ts` — `logger.debug({ model, action, requestId: ctx.requestId }, "audit s	the bypass log line is the one line that does not record who caused the bypass	the audited path logs `actorId` while the skipped path logs `requestId` instead, and it logs at `debug`, which is typically below the production threshold.
H0347	5	3	Minor	`migrations/0058_import.sql`	`migrations/0058_import.sql` — scratch table has no tenancy column, no retention, and bundles an unrelated table	`import_staging` has no `org_id` (see the batch-key finding, which adds it), no unique constraint on `(batch_id, email)`, and no retention path for batches orphaned by a failed run, while `org_activity` — a general activity feed, not an import artifact — is created in a migration named `0058_import` with no rollback se
H0348	5	3	Minor	`src/routes/import.ts` — `POST`	is `POST /api/import` covered by a rate limiter outside this file?	the handler contains no rate-limit call and is exported directly with no wrapper, so RS2's new-route obligation is unsatisfied *within the change*; a framework- or middleware-level limiter would live outside the diff and I cannot see it.
H0349	5	4	Critical	`src/context/request.ts` — `enterSystemOperation`; effect at `src/import/bulk.ts` — `stage	`enterSystemOperation` sets an ambient flag that is never cleared, so every write after `stageRows` runs unaudited	`enterSystemOperation()` writes `ctx.skipAudit = true` onto the live `AsyncLocalStorage` frame that the whole request shares and nothing anywhere in the diff ever clears it, so the grant's lifetime is the request rather than the staging call it was written for (R54).
H0350	5	4	Critical	`src/audit/guard.ts` — `const MUTATIONS` and the new `if (!MUTATIONS.has(action)) return;`	the `MUTATIONS` allowlist omits `createMany`, so the audit guard never runs on the importer's own writes	the diff converts the guard from "called before every mutating query" into an allowlist keyed on a hand-written six-element set that omits `createMany` — the exact action `src/import/bulk.ts` `stageRows` issues — along with `createManyAndReturn`, `updateManyAndReturn`, and the raw-execute actions, deriving class member
H0351	5	4	Critical	`src/routes/import.ts` — the `session.role !== "admin" && session.role !== "owner"` gate; 	an org admin can grant and revoke `owner` through the CSV, with no per-row authorization	the route authorizes the *request* by the caller's role but nothing authorizes each *row's requested role* against what the caller may grant, and `ALLOWED_ROLES` accepts `owner`, which `applyBatch` writes straight into `membership` through both the `create` and the `update` branch.
H0352	5	4	Major	`src/audit/guard.ts` — `assertAudited` JSDoc vs body	`assertAudited` is documented as an enforceable boundary but only checks that an actor id is non-empty	the comment in the diff says "a write that carries no audit intent is refused — the audit trail is the control", but the body's only denial is `if (!ctx.actorId)` and the only "audit" it produces is a `logger.info` line; nothing in this change — including the new `migrations/0058_import.sql` — creates or writes an audi
H0353	5	4	Major	`src/import/bulk.ts` — `runImport` (`stageRows` → `applyBatch` → `deleteMany`), and `src/r	no transaction anywhere in the import, and the staging cleanup is skipped on the failure path	staging, promotion, cleanup, and the activity record are four independently committing scopes with no `$transaction` and no `try`/`finally`, so a failure part-way through `applyBatch` commits some membership changes and abandons the rest (R5).
H0354	5	4	Major	`src/routes/import.ts` — `requestId: req.headers.get("x-request-id") ?? crypto.randomUUID(	`batchId` is derived from a caller-supplied header, so two imports in one org collide and delete each other's staged rows	the uniqueness of the staging partition key is the client's to choose, and the table has no `org_id` column, no unique constraint, and only a non-unique index on `batch_id` — the key's write surface is caller-nameable (R57's second clause; R51's name-not-object shape).
H0355	5	4	Major	`src/routes/import.ts` — `const csv = await req.text(); if (csv.length > MAX_CSV_BYTES)`; 	the upload cap counts UTF-16 code units rather than bytes, is applied after the body is buffered, and an empty or header-less body is a 500	`csv.length` is a string length, not a byte count, so a multi-byte body passes a constant named `MAX_CSV_BYTES` at several times that size in bytes, and `req.text()` has already materialised the entire body before the check runs; separately `parseRows("")` destructures `header === undefined` and calls `splitLine(undefi
H0356	5	4	Major	`src/routes/import.ts` — `export async function POST`	no rate limiting on the new upload route	a new mutating endpoint that accepts a 5 MB body, performs unbounded `findMany` reads and one database round-trip per row has no limiter of any kind, and no shared limiter is referenced (RS2).
H0357	5	4	Major	`test/import/parse.test.ts` — the only test file in the diff	every security-relevant symbol this change adds ships with no test	the nine tests cover `parseRows` alone, while `enterSystemOperation`, `contextSnapshot`, the `MUTATIONS` early return, the `skipAudit` branch, `runImport`, and the `POST` route are all new or materially changed exports with no test anywhere in the diff, and no test asserts that `assertAudited` ever throws (RT6; RT8 — t
H0358	5	4	Minor	`docs/import.md` — the Auditing section	`docs/import.md`'s Auditing section describes behaviour the code does not have	"The staging writes are the single exception" and "the promotion step runs audited as normal" are both false as written — the flag is never cleared, and `createMany` never reaches the guard, so the staging writes needed no exception and the promotion is the thing that lost its audit.
H0359	5	4	Minor	`src/import/parse.ts` — `parseRows` splits on `/\r?\n/` before `splitLine` ever sees a quo	`splitLine` cannot represent a quoted field containing a newline	quote state is per-line, so an RFC 4180 field such as `"Ann\nSmith"` is torn into two records; the test file's quoted-comma and doubled-quote cases make the quote handling read as complete when the embedded-newline case is untested.
H0360	5	4	Minor	`src/import/bulk.ts` — `applyBatch`	`applyBatch` reads the whole batch into memory and issues one round-trip per row	`findMany({ where: { batchId } })` is unbounded and each row is a separate `await`ed `upsert`, while `stageRows` in the same file is carefully chunked at 200 — the two halves disagree about whether a batch fits in memory.
H0361	5	4	Minor	`migrations/0058_import.sql`	schema gaps in the new migration	`import_staging.display_name` is nullable while `ImportRow.displayName` is a non-optional `string`; there is no `CHECK` constraint on `role` so the database accepts any value the application layer misses; there is no unique constraint, so a CSV listing the same email twice stages two rows and upserts twice; and `org_ac
H0362	5	4	Minor	`src/import/parse.ts` — `ALLOWED_ROLES`; `src/routes/import.ts` — `session.role !== "admin	the role vocabulary is written out in three unconnected places	three independent spellings of the same closed set with no shared constant (R2).
H0363	5	4	Minor	`src/context/request.ts` — `contextSnapshot`	`contextSnapshot` is exported and never called	nothing in the diff calls it, and it is a shallow copy of a flat interface — that is, exactly the `{ ...currentContext() }` expression the correct call-scoped fix in the first finding needs.
H0364	5	5	Critical	`src/context/request.ts` — `enterSystemOperation` (writes `ctx.skipAudit = true` on the ca	`enterSystemOperation` sets an ambient audit-skip flag that is never restored, so every membership write and the activity-feed write in the same request run unaudited	The suspension is granted by mutating the request-scoped context object that `runWithContext` stored for the whole request, with no restore on the return path or the error path, so the exemption's lifetime is the entire request rather than the `createMany` it was granted for.
H0365	5	5	Critical	`src/import/parse.ts` — `ALLOWED_ROLES`; `src/routes/import.ts` — the `session.role !== "a	an org admin can mint owners and rewrite existing members' roles through the CSV	The route admits `admin`, `ALLOWED_ROLES` accepts `owner`, and `applyBatch` writes `row.role` straight into `membership` with no check that the actor may grant that role — and the `update` branch applies to rows that already exist, so the role of an existing member is overwritten too.
H0366	5	5	Critical	`src/audit/guard.ts` — `MUTATIONS` and the new `if (!MUTATIONS.has(action)) return;` first	the audit guard is narrowed to a hand-written action allowlist that omits `createMany`, so bulk creates are never audited anywhere in the codebase	`assertAudited` previously decided on every query the Prisma middleware handed it; the change makes it return early for any action not in a six-element literal set, and that set omits `createMany` — the exact action `stageRows` uses — along with `createManyAndReturn`, `updateManyAndReturn`, `executeRaw`, and the raw-qu
H0367	5	5	Major	`src/import/bulk.ts` — `runImport`	`stageRows` → `applyBatch` → `deleteMany` is not transactional, so a failure mid-import leaves memberships partly applied and staging rows orphaned forever	The read of staged rows, the per-row `upsert` loop, and the `deleteMany` cleanup are three independent commits with no `$transaction` and no `finally`, and the migration provides no retention path for rows whose batch never completed.
H0368	5	5	Major	`src/routes/import.ts` — `requestId: req.headers.get("x-request-id") ?? crypto.randomUUID(	the batch key is built from an unvalidated client-supplied header and `import_staging` has no org column, so two imports can share a batch and cross-promote each other's rows	`x-request-id` is taken from the request with no validation, no length bound, and no uniqueness requirement, and it becomes the only key that scopes staging rows — the table carries no `org_id` column, so `findMany({ where: { batchId } })` and `deleteMany({ where: { batchId } })` trust that key alone.
H0369	5	5	Major	`src/routes/import.ts` — `const csv = await req.text();` followed by `if (csv.length > MAX	the 5 MB upload limit is checked after the whole body is already buffered, and counts UTF-16 units rather than bytes	`await req.text()` reads the entire request body into a string before the size comparison runs, so the constant named `MAX_CSV_BYTES` bounds nothing about what the process allocates; and `String.prototype.length` counts UTF-16 code units, so it is not the byte measure the constant's name and `docs/import.md` ("5 MB per
H0370	5	5	Major	`test/import/parse.test.ts` (the whole of the diff's test surface) against `src/audit/guar	the audit control was materially changed and the import path added with no test touching either — the only new test file covers `parse.ts`	The diff adds four exported production symbols with runtime behaviour (`enterSystemOperation`, `contextSnapshot`, `runImport`, `POST`) and changes a fail-closed security control (`assertAudited`), and no test in the diff exercises any of them; the audit guard's denial path — that `UnauditedWriteError` is thrown AND the
H0371	5	5	Minor	`src/import/parse.ts` — `parseRows`, `const cols = splitLine(header)` and `const iEmail = 	`parseRows` trusts the header row — a missing `email` column silently rejects everything and an empty body throws	When the header lacks `email`, `iEmail` is `-1` and `f[-1]` is `undefined`, so every row's email becomes `""` and is later rejected by `applyBatch`'s `includes("@")` test; when the body is empty or whitespace, `lines` is `[]`, `header` is `undefined`, and `splitLine(undefined)` throws a `TypeError` on `line.length`.
H0372	5	5	Minor	`src/import/parse.ts` — `ALLOWED_ROLES`; `src/import/bulk.ts` — `applyBatch`'s `role: row.	the role allowlist exists only in the parser, while `applyBatch` writes the role it reads back from the database	The clamp to `ALLOWED_ROLES` happens at parse time, but the value actually written to `membership` is re-read from `import_staging`, a table whose `role` column has no `CHECK` constraint — so any row reaching that table by another path carries its role straight into a membership, and the role vocabulary now lives in th
H0373	5	5	Minor	`src/context/request.ts` — `contextSnapshot`	`contextSnapshot` is exported, never called, and does not freeze what it returns	The function is added and exported but has no caller anywhere in the diff, and its `Readonly<RequestContext>` return type is a compile-time annotation over a plain shallow spread — nothing prevents a caller from writing to the returned object at runtime.
H0374	6	0	Critical	`src/context/request.ts` — `enterSystemOperation()`; triggered from `src/import/bulk.ts` —	the audit exemption is set on the shared request frame and never released, so the rest of the request writes unaudited	`enterSystemOperation` writes `skipAudit = true` onto the object `currentContext()` returns — which is the very object `runWithContext` put into the `AsyncLocalStorage` store, shared by everything in the request — and nothing ever restores it, so the grant's lifetime is the whole request rather than the staging write i
H0375	6	0	Critical	`src/audit/guard.ts` — `const MUTATIONS = new Set([...])` and the added `if (!MUTATIONS.ha	the new `MUTATIONS` allowlist omits `createMany`, so the audit guard is fail-open for a write this very diff performs	the guard's member set is a hand-written list rather than a set derived from the defining primitive, and it is missing `createMany` — the exact action `src/import/bulk.ts` `stageRows` calls — along with `createManyAndReturn`, `updateManyAndReturn`, and the raw-execution surface (`$executeRaw`, `$executeRawUnsafe`, `$qu
H0376	6	0	Critical	`src/import/parse.ts` — `ALLOWED_ROLES = ["member", "admin", "owner"]`; `src/import/bulk.t	an org admin can grant `owner` and rewrite existing members' roles through the CSV	the route admits a caller whose role is `admin`, and nothing thereafter bounds the roles that caller may assign — `parseRows` accepts `owner` from any uploader, and the `update` branch of the upsert rewrites the role of an **already existing** membership, so the import path grants privileges the caller does not hold an
H0377	6	0	Major	`docs/import.md` — the "Auditing" section; `src/context/request.ts` — the `enterSystemOper	`docs/import.md` and the `enterSystemOperation` comment claim a boundary the code does not implement	the doc asserts "Every membership change writes an audit record", "the Prisma middleware refuses any mutating query that does not carry one", and that the staging writes are "the single exception", while the code exempts everything after `stageRows` (finding 1) and never inspects `createMany` at all (finding 2); the do
H0378	6	0	Major	`src/import/bulk.ts` — `runImport()`; `src/routes/import.ts` — the `runWithContext` callba	`runImport` has no transaction and no failure path, so a mid-import error leaves memberships half-applied and staged PII behind forever	`stageRows` → `applyBatch` → `deleteMany` run as three independent operations with no transaction and no `try/finally`, `applyBatch` awaits one `upsert` per row so each commits on its own, and `orgActivity.create` sits outside all of it.
H0379	6	0	Major	`src/routes/import.ts` — `const csv = await req.text();` / `if (csv.length > MAX_CSV_BYTES	the upload size limit is applied after the whole body is buffered, and counts UTF-16 code units under a name that says bytes	`req.text()` reads the entire request body into memory before any size test runs, so `MAX_CSV_BYTES` bounds nothing at the point where memory is actually consumed; and `String.prototype.length` counts UTF-16 code units, so a body of multi-byte characters passes a 5 MB check at up to ~15 MB of actual UTF-8, contradictin
H0380	6	0	Major	`src/routes/import.ts` — `requestId: req.headers.get("x-request-id") ?? crypto.randomUUID(	`batchId` is built from an unvalidated client-supplied header, and `import_staging` has neither an org column nor a uniqueness constraint	`x-request-id` is taken from the request with no format, length, or charset validation and becomes the partition key that `applyBatch`'s `findMany` and `runImport`'s `deleteMany` select on, while the staging table carries no `org_id` column and no unique constraint — so batch isolation rests entirely on a caller-nameab
