id	arm	review	part	severity	file	title	what_is_wrong
K0210	C	6	0	Major	`src/import/../context/request.ts` — `RequestContext.skipAudit?: boolean` (fixture 24-25),	`skipAudit` is a public field of the exported `RequestContext`, so suspending the audit control needs no sanctioned call at all	the suspension is an optional property of the exported request-context interface, so any caller that builds a context — every route, including the one this diff adds — can set `skipAudit: true` in the literal and never touch `enterSystemOperation`, which makes the docblock's "Only system operations may call this" (fixt
K0211	C	6	0	Major	`src/import/bulk.ts` — `stageRows` docblock, "scratch rows the operator can inspect before	the rationale that licenses the audit exemption is false — there is no inspection step, so the exemption has no basis and should be removed rather than scoped	the stated reason the staging write may skip auditing is that an operator inspects the rows before they are applied, but `runImport` stages, promotes and `deleteMany`s in one synchronous call inside one request, so no inspection point exists and the rows are gone before any operator could see them.
K0212	C	6	0	Major	`src/import/bulk.ts` — `applyBatch` `findMany({ where: { batchId } })` with no `orderBy` (	duplicate emails in one CSV give a nondeterministic final role and an inflated `applied` count	two CSV rows carrying the same normalised email both upsert onto the same `(orgId, email)` key, so the second silently overwrites the first while `applied` counts both, and because `findMany` has no `orderBy` the row that survives is whichever the engine returns last — undefined, not the file's last line.
K0213	C	6	0	Major	`src/import/bulk.ts` — `if (!row.email.includes("@"))` in `applyBatch` (fixture 143-146), 	the only validation of the value used as the membership natural key is `includes("@")`, applied after the rows are already persisted	`parseRows` validates nothing except the role enum, so every row — malformed emails, unbounded display names, empty fields — is written to `import_staging` first and only then filtered by a substring test deep in business logic, and that test admits `"@"`, `"a@"`, and any string containing an `@` as a membership identi
K0214	C	6	0	Major	`src/routes/import.ts` — `prisma.orgActivity.create({ data: { ..., detail: `${result.appli	the import's only durable record is a counts string that names neither the batch nor the memberships it changed	the one row that outlives the request records two integers, while the staging rows that held the inputs are deleted, `assertAudited` writes nothing to any table, and the `upsert`'s `update` branch overwrites the prior `role` without recording it.
K0215	C	6	0	Major	`migrations/0058_import.sql` — `org_id uuid NOT NULL REFERENCES orgs (id)` and `actor_id u	`org_activity`'s foreign keys declare no `ON DELETE` action and `actor_id` is `NOT NULL`, so deleting a user or an org is now blocked by the activity feed	both references default to `NO ACTION`, and `actor_id` cannot be nulled, so once a user has run an import there is no way to remove that user or that org without first deleting rows from the feed.
K0216	C	6	0	Minor	`src/audit/guard.ts` — `logger.debug({ model, action, requestId: ctx.requestId }, "audit s	the audit-skipped log records no actor, so a suspended write cannot be attributed	the skip line carries `model`, `action` and `requestId` but not `actorId` or `orgId`, while the successful line beside it carries `actorId` (fixture 85) — this is a separate defect from the level it is logged at, which the other reviewers already reported.
K0217	C	6	1	Critical	`src/import/parse.ts` — `const iRole = cols.indexOf("role");` and `const role = (f[iRole] 	a missing or misspelled `role` header silently demotes every listed member, and can strip the org of its last owner	`-1` from `indexOf` and `undefined` from `f[-1]` both collapse into the in-band default `"member"` (R55), so "the CSV does not carry a role column" is indistinguishable from "this row is a member", and the upsert's `update` branch writes that default over the *existing* role of every already-existing membership in the 
K0218	C	6	1	Major	`src/routes/import.ts` — `const csv = await req.text();` (fixture 262), consumed at `src/i	the endpoint never checks what it was sent, so a body that is not a CSV is indistinguishable from a CSV of unusable rows — and both answer 200	there is no `Content-Type` check and `parseRows` has no way to reject a body — any bytes at all are split on newlines, the first non-blank line becomes the header, `indexOf` returns `-1` for all three columns, and every row is emitted as `{email: "", displayName: "", role: "member"}`, which `applyBatch` then counts as 
K0219	C	6	1	Major	`src/context/request.ts` — `skipAudit?: boolean` on the exported `RequestContext` (fixture	`skipAudit` is a public field of the exported `RequestContext`, so scoping `enterSystemOperation` does not close the grant path	this is a correction to the already-reported leak, not a restatement of it — the prior findings state the flag is "never released", which points at a `try/finally` around `enterSystemOperation`, but the flag is also a declared, optional, publicly constructible member of the context interface, so any call site can pass 
K0220	C	6	1	Major	`src/import/bulk.ts` — the `stageRows` docblock "scratch rows the operator can inspect bef	the justification the audit exemption rests on — an operator inspecting staged rows — is not implemented anywhere in the change	`runImport` stages, promotes and `deleteMany`s inside one call with nothing between the three steps and no second entry point, so the staged rows exist only for the duration of one request and no operator can ever inspect or discard them — the R49 defect is that this false premise is precisely what buys the audit exemp
K0221	C	6	1	Major	`src/import/parse.ts` — `const ALLOWED_ROLES = ["member", "admin", "owner"];` (fixture 195	the role vocabulary is stated in three places and its ordering in none, so the reported escalation defect has nothing to be fixed against	this extends the already-reported SQL-vs-TypeScript default duplication to the route's inline literals and to the thing none of the three has — a rank ordering — so there is no `canAssign(actor, target)` anywhere for the escalation fix to call, and the migration constrains the column with a default rather than a member
K0222	C	6	1	Minor	`src/import/bulk.ts` — `staged += chunk.length;` (fixture 126) and `applied += 1;` (fixtur	`staged` and `applied` are counted from what was requested, not from what the database accepted, and duplicate emails in one CSV inflate both	`stageRows` discards the count `createMany` returns and adds `chunk.length` instead, `applyBatch` increments per upsert with no dedup at any layer (`parseRows` does not dedup, `import_staging` has no unique constraint on `(batch_id, email)`), so two rows sharing an email are counted twice while the second silently over
K0223	C	6	1	Minor	`src/routes/import.ts` — `POST` (fixture 255-291)	no rate limiting is visible on the new route — is one applied outside the handler?	RS2 asks every new endpoint for a limiter, and this handler applies its resource controls inline (`MAX_CSV_BYTES`) with no limiter among them, while the work it admits is O(rows) sequential database round trips; I cannot see whether a shared limiter wraps the route, so per the Finding Floor this is recorded as a questi
K0224	C	6	1	Minor	`src/routes/import.ts` — `const session = await getSession(req);` and `const csv = await r	is the session cookie-borne? If so this route accepts a cross-origin POST	the handler performs a privileged state change with no origin check, no CSRF token and no content-type restriction, and a `text/plain` body is a CORS-simple request that needs no preflight — but the diff does not show how `getSession` transports the session, so the impact rests on code the change does not contain.
K0225	C	6	2	Major	`src/import/parse.ts` — `const iRole = cols.indexOf("role")` and `role: ALLOWED_ROLES.incl	the `role` column is the third instance of the `-1`/fallback pattern, and it silently DEMOTES existing admins and owners	`"member"` is an in-band sentinel that means both "this row asked for member" and "the role column was absent, empty, or unrecognised" (R55), and because the upsert's `update` branch writes `role` unconditionally, any row whose role cell fails the exact-match test overwrites an existing membership's role with `member` 
K0226	C	6	2	Major	`src/import/parse.ts` — `csv.split(/\r?\n/)` in `parseRows`, and the `quoted = !quoted` br	an unbalanced quote swallows the rest of the record, so the role column falls off the end — the prior review's Minor understates this	lines are split before any quote state exists, so a quoted field containing a newline is torn in two, and a bare `"` inside an unquoted field turns the remainder of the record into one field — in both cases the trailing columns cease to exist and `f[iRole]` is `undefined`, which the fallback above turns into a role wri
K0227	C	6	2	Major	`src/import/bulk.ts` — `prisma.importStaging.findMany({ where: { batchId } })` and the `fo	`applyBatch` promotes staged rows in no defined order, so a file listing one address twice resolves to an arbitrary role and `applied` overcounts	nothing dedupes an address within a batch — `parseRows` returns both rows, `createMany` stages both (the table has only `import_staging_batch_idx`, a non-unique index), and the promotion `findMany` carries no `orderBy`, so which of the two `upsert`s lands last — and therefore which role the member ends up with — is wha
K0228	C	6	2	Minor	`docs/import.md` — the "Limits" section ("5 MB per upload", "rows are staged in chunks of 	`docs/import.md` restates two constants the code owns (R2 — cross-cutting sibling of the reported role-default duplication)	the prior review reported the default role being stated in both `migrations/0058_import.sql` and `src/import/parse.ts`; the same pattern occurs twice more in this diff and was not reported — the upload cap and the chunk size are each written in one place as a constant and again in prose, with nothing tying them togethe
K0229	I	1	0	Critical	src/import/bulk.ts — `stageRows` line 114 (`enterSystemOperation()`), granted by src/conte	audit suspension is granted on the caller's own context frame and never released (R54)	`enterSystemOperation()` mutates the `RequestContext` object that `runWithContext` stored in the `AsyncLocalStorage` frame for the whole request, so the grant's lifetime is the request rather than the staging call it was written for, and nothing — not a `finally`, not the error path — ever clears it.
K0230	I	1	0	Critical	src/audit/guard.ts — `MUTATIONS` (line 66) and the new `if (!MUTATIONS.has(action)) return	the new `MUTATIONS` allowlist omits `createMany`, the very action this change writes with (R42, R12)	the set is a hand-written list — `create, update, delete, deleteMany, updateMany, upsert` — that omits `createMany`, which is exactly the call `stageRows` makes at bulk.ts:118, and omits the raw-query actions the guard cannot inspect, so the change converts `assertAudited` from "check everything handed to me" into an a
K0231	I	1	0	Critical	src/import/parse.ts — `ALLOWED_ROLES` (line 195); src/import/bulk.ts — `prisma.membership.	an org admin can mint and overwrite owners through the CSV `role` column	the route admits `session.role === "admin"`, `ALLOWED_ROLES` accepts `"owner"`, and `applyBatch` writes `role: row.role` on both the `create` and the `update` branch, so nothing ceilings the role a row may request against the role of the actor who uploaded it.
K0232	I	1	0	Major	src/import/bulk.ts — `runImport` line 169 (`const batchId = \`${ctx.orgId}-${ctx.requestId	the batch key is built from a client-supplied header and the staging table has no tenant column	`ctx.requestId` is `req.headers.get("x-request-id")` taken unvalidated at routes/import.ts:269, so the caller names the batch key, while `findMany`/`deleteMany` select staged rows by `batchId` alone and the table carries no `org_id` column to scope them by.
K0233	I	1	0	Major	src/import/bulk.ts — `runImport` lines 174-177; src/routes/import.ts — `prisma.orgActivity	stage / apply / delete is not transactional and leaks staging rows on the failure path (R5)	the promotions are issued one independently-committing `upsert` at a time, the `deleteMany` cleanup sits after them on the success path only, and the activity record is written outside `runImport` entirely, so no failure point leaves a consistent state.
K0234	I	1	0	Major	src/import/parse.ts — `parseRows` lines 222-228	`parseRows` throws a raw `TypeError` on an empty body and never validates the header	an empty or all-blank body reduces `lines` to `[]`, so `header` is `undefined` and `splitLine(header)` dereferences `line.length`, and separately a header with no `email` column leaves `iEmail === -1`, so `f[-1]` is `undefined` and every row silently becomes `email: ""`.
K0235	I	1	0	Major	src/routes/import.ts — `MAX_CSV_BYTES` (line 253) and `if (csv.length > MAX_CSV_BYTES)` (l	the upload cap counts UTF-16 code units and is applied after the whole body is buffered	`await req.text()` reads the entire request body into memory before any check runs, and the check then compares `String.length` — UTF-16 code units — against a constant named and documented in bytes.
K0236	I	1	0	Major	src/import/bulk.ts — `applyBatch` loop (lines 142-162), `CHUNK` (line 99)	no row bound and one round trip per row; the existing `CHUNK` constant is not reused	`parseRows` returns every row the size cap admits — roughly 250,000 at 20 bytes each — and `applyBatch` awaits one `upsert` per row serially, reimplementing iteration over the staged set without the `CHUNK` batching the file already defines and uses in `stageRows`.
K0237	I	1	0	Major	test/import/parse.test.ts — the only test file in the change; the untested symbols are src	new exports and both authorization denial paths ship with no test (RT6, RT8)	the diff adds four exported production symbols and changes a security guard, and the sole test file exercises `parseRows` only, so the 401 and 403 branches at routes/import.ts:257-260 and every line of the audit change have zero coverage.
K0238	I	1	0	Major	src/audit/guard.ts — doc comment lines 68-72 and the body's only check, `if (!ctx.actorId)	`assertAudited` is described as an enforceable boundary but checks only that an actor id is non-empty (R49)	the comment says "a write that carries no audit intent is refused" and the new doc says the middleware refuses any query not carrying an audit record, but the implementation refuses only writes whose context has an empty `actorId` — presence of an actor is not presence of an audit record — and the change now makes even
K0239	I	1	0	Minor	src/routes/import.ts — `POST` (line 255)	is there a shared rate limiter this route should be wired into?	the handler authenticates, authorizes and caps the body size but shows no rate limiting, and I cannot ground the absence — a limiter applied by the router or a middleware layer is outside this diff.
K0240	I	1	0	Minor	src/context/request.ts — `contextSnapshot` (lines 52-54)	`contextSnapshot` is dead code and its `Readonly` is shallow	the function is exported in this change and called from nowhere in it, and `Readonly<RequestContext>` is a compile-time annotation over a shallow spread, so it neither prevents mutation at runtime nor is exercised by any test.
K0241	I	1	0	Minor	src/import/bulk.ts — `applyBatch` lines 143-146; `ImportSummary.rejected`	rejected rows are counted but never identified	the only rejection reason is `!row.email.includes("@")`, decided after the row was already counted as `staged`, and the summary returns a bare count with no row numbers or reasons.
K0242	I	1	0	Minor	migrations/0058_import.sql — `import_staging` and `org_activity`	migration gaps around the two new tables	`role` is `text` with no `CHECK` constraint, so a bad code path can persist a role outside `ALLOWED_ROLES`; `display_name` is nullable while `ImportRow.displayName` is a non-null `string`; the org and user foreign keys have no `ON DELETE` action, so deleting an org is blocked by its activity rows; there is no down migr
K0243	I	1	1	Critical	`src/context/request.ts` — `enterSystemOperation()`; consumed at `src/import/bulk.ts` — `s	the audit exemption is set on the caller's context frame and never cleared, so every later write in the request is unaudited	`enterSystemOperation()` mutates the live `RequestContext` object returned by `currentContext()` (`ctx.skipAudit = true`) with no restore on either the return or the throw path, so the grant's lifetime is the whole request rather than the staging `createMany` it was granted for.
K0244	I	1	1	Critical	`src/audit/guard.ts` — `MUTATIONS` / `assertAudited` line `if (!MUTATIONS.has(action)) ret	the new `MUTATIONS` allowlist omits `createMany`, so the audit guard is fail-open for every bulk create in the codebase	the set is hand-enumerated as `create, update, delete, deleteMany, updateMany, upsert` and omits Prisma actions that mutate — `createMany` (used by this very diff at `src/import/bulk.ts` `stageRows`), `createManyAndReturn`, `updateManyAndReturn`, and the raw escape hatches `$executeRaw` / `$executeRawUnsafe` — so the n
K0245	I	1	1	Critical	`src/import/parse.ts` — `ALLOWED_ROLES`; sink at `src/import/bulk.ts` — `applyBatch()` `pr	an org admin can import a row with `role: owner`, escalating past their own privilege level	`ALLOWED_ROLES = ["member", "admin", "owner"]` is a fixed allowlist that is never compared against the importing session's own role, while `src/routes/import.ts` admits `session.role === "admin"`, so an admin-level actor can upload a CSV row granting `owner` to any address — including their own — and `applyBatch`'s `up
K0246	I	1	1	Major	`docs/import.md` — "Auditing" section; `src/audit/guard.ts` — `assertAudited` doc comment 	docs and the guard's own comment claim an audit record per membership change; the implementation checks only that `actorId` is non-empty and writes one summary row per import	the doc asserts "Every membership change writes an audit record; the Prisma middleware refuses any mutating query that does not carry one" and "the promotion step runs audited as normal", but `assertAudited` never verifies an audit record exists — it tests a non-empty string on ambient context and logs — and the change
K0247	I	1	1	Major	`src/import/bulk.ts` — `runImport()`	no transaction and no failure path — a throw after staging leaves the batch's scratch rows in the table forever and the applied half committed	`stageRows`, `applyBatch`, and `prisma.importStaging.deleteMany` run as three independent sequences with no `$transaction` and no `try/finally`, so a throw inside `applyBatch` (a DB error, the rank rejection above, a constraint violation) skips the cleanup entirely and leaves every already-committed `membership.upsert`
K0248	I	1	1	Major	`src/import/bulk.ts` — `runImport()` `const batchId = \`${ctx.orgId}-${ctx.requestId}\``; 	`batchId` is built from a client-supplied header, so two concurrent same-org imports can steal and delete each other's staged rows	`requestId` is taken verbatim from the `x-request-id` request header with no validation of format or length and is then used as the identity of a data partition, so a caller controls what `batchId` its rows land under (R51: the operation re-derives its subject from a caller-nameable name).
K0249	I	1	1	Major	`src/routes/import.ts` — `const csv = await req.text(); if (csv.length > MAX_CSV_BYTES)`	the 5 MB limit is checked after the whole body is buffered, and counts UTF-16 code units rather than bytes	`req.text()` materialises the entire request body in memory before any size test runs, and `String.prototype.length` counts UTF-16 code units, so the constant named `MAX_CSV_BYTES` admits roughly three times its nominal size for a multi-byte CSV while `docs/import.md` advertises "5 MB per upload".
K0250	I	1	1	Major	`src/routes/import.ts` — `POST`	`POST /api/import` ships with no rate limiting	the handler performs its own cross-cutting concerns inline — `getSession(req)`, the `session.role` check, the size cap — which is this codebase's evident convention for per-route policy, and no limiter appears among them.
K0251	I	1	1	Major	`test/import/parse.test.ts` — the only test file in the diff	the new exported symbols and the changed guard ship with no tests; only `parse.ts` is covered	the diff adds exported production symbols `enterSystemOperation`, `contextSnapshot`, `runImport`, `ImportSummary` and materially changes `assertAudited`, and the only test file covers `parseRows`, so the audit control — the one thing this change modifies that has security consequence — has no test at all (RT6, and RT7 
K0252	I	1	1	Minor	`src/context/request.ts` — `contextSnapshot()`	`contextSnapshot` is exported but never called anywhere in the change	the function is added as a public export with no call site in the diff and returns a shallow copy typed `Readonly<RequestContext>`, which prevents nothing at runtime.
K0253	I	1	1	Minor	`src/import/parse.ts` — `parseRows()` `const iEmail = cols.indexOf("email")`	a CSV whose header lacks an `email` column silently produces all-empty emails and a wholly rejected batch	a missing column yields `-1`, `f[-1]` is `undefined`, and the `?? ""` turns every row's email into the empty string, which `applyBatch` then counts as `rejected` with no reason recorded — the test suite exercises the missing-*role* column ("defaults a missing role to member") but never the missing-*email* case, which i
K0254	I	1	2	Critical	src/context/request.ts — `enterSystemOperation`; src/import/bulk.ts — `stageRows` / `runIm	`enterSystemOperation()` mutates the live request context, so the audit skip leaks over every write that follows staging	`enterSystemOperation()` writes `skipAudit = true` onto the object returned by `currentContext()`, which is the live `AsyncLocalStorage` store for the whole request, and nothing ever clears it — so `stageRows()` disarms `assertAudited` for the rest of the request rather than for its own writes (R54: grant expressed by 
K0255	I	1	2	Critical	src/audit/guard.ts — `const MUTATIONS = new Set([...])` and `if (!MUTATIONS.has(action)) r	`MUTATIONS` omits `createMany`, so the new early return switches the audit guard off for every bulk insert in the codebase	the action set was taken as a supplied list rather than derived from the ORM's mutating-action primitive — `createMany` is absent (as are `createManyAndReturn` and `updateManyAndReturn`), and the guard's first statement now returns early for any action not in the set, converting an unknown action into a silent pass (R4
K0256	I	1	2	Major	docs/import.md — "Auditing" section; src/context/request.ts — the `skipAudit` doc comment 	docs/import.md and the `skipAudit` comments claim an enforceable boundary the implementation does not provide	the doc states "The staging writes are the single exception … the promotion step runs audited as normal", and `enterSystemOperation` declares an access restriction, but nothing in the change enforces either — the promotion step is not audited (finding 1), `skipAudit` is a plain optional field on a context any code in t
K0257	I	1	2	Major	src/import/parse.ts — `ALLOWED_ROLES`; src/routes/import.ts — `POST` role gate	an org admin can grant `owner` through the CSV, escalating above their own privilege level	the route admits `session.role === "admin"` and `"owner"` alike, but `ALLOWED_ROLES` accepts `"owner"` from the uploaded file and `applyBatch` writes it straight into `prisma.membership.upsert`, so the caller's own privilege level never bounds the roles they can grant — the change itself distinguishes admin from owner 
K0258	I	1	2	Major	src/routes/import.ts — `await req.text()` then `if (csv.length > MAX_CSV_BYTES)`	the 5 MB limit is enforced after the whole body is buffered, and counts UTF-16 units rather than bytes	the size check runs after `req.text()` has already materialised the entire request body in memory, and `String.prototype.length` counts UTF-16 code units, so a body of 5 000 000 multi-byte characters passes a constant named `MAX_CSV_BYTES` while being up to ~15 MB on the wire.
K0259	I	1	2	Major	src/import/bulk.ts — `runImport`	`runImport` has no transaction and no failure-path cleanup, so a mid-batch throw leaves memberships half-applied and staged emails behind	`stageRows`, `applyBatch` and `prisma.importStaging.deleteMany` are three independent sequences of auto-committing statements with no `prisma.$transaction` around them, and the `deleteMany` cleanup sits on the success path only — no `try`/`finally` (R5: read-then-write across separate statements, plus a partial-commit 
K0260	I	1	2	Major	src/import/bulk.ts — `const batchId = \`${ctx.orgId}-${ctx.requestId}\``; src/routes/impor	`batchId` is derived from a caller-supplied header, and `import_staging` has no tenancy column to fall back on	`requestId` is taken verbatim from the client's `x-request-id` header with no validation or uniqueness check, and it is the only varying component of the key that `applyBatch`'s `findMany` and `runImport`'s `deleteMany` select on — while the `import_staging` table carries no `org_id` column, so the composed string is t
K0261	I	1	2	Major	src/import/bulk.ts — `applyBatch`, `const CHUNK = 200`	`applyBatch` loads the whole batch and upserts row-by-row, ignoring the chunking the same file already established	`stageRows` deliberately chunks its writes at `CHUNK = 200`, but `applyBatch` calls `prisma.importStaging.findMany({ where: { batchId } })` with no `take`/`skip` and then issues one sequential awaited `upsert` per row — the helper and the constant it should reuse are in the same file, three functions above.
K0262	I	1	2	Major	src/import/parse.ts — `parseRows`, `const [header, ...body] = lines` and `cols.indexOf("em	`parseRows` throws on an empty body and silently rejects every row when the `email` column is missing	an empty or whitespace-only CSV leaves `lines` empty, so `header` is `undefined` and `splitLine(header)` dereferences `line.length` on `undefined`; and when the header has no `email` column, `iEmail` is `-1`, `f[-1] ?? ""` yields `""` for every row, and the only check on the value happens deep in `applyBatch` (`row.ema
K0263	I	1	2	Major	test/import/parse.test.ts — the only test file in the change	every new export except `parseRows` ships with no test, including both halves of the audit control	the diff adds `enterSystemOperation`, `contextSnapshot`, `runImport`, `ImportSummary`, the `POST` route, and a materially changed `assertAudited`, and the single test file covers `parseRows` only — no test exercises the audit guard's new early return, the `skipAudit` branch, or the importer at all (RT6; and RT7, since 
K0264	I	1	2	Minor	src/context/request.ts — `contextSnapshot`	`contextSnapshot` is exported but never called, and its `Readonly` return is a compile-time claim only	no call site for `contextSnapshot` appears anywhere in the change, and `Readonly<RequestContext>` is erased at runtime over a shallow spread, so the returned object is freely mutable.
K0265	I	1	2	Minor	src/import/parse.ts — `ALLOWED_ROLES.includes(role)`	role matching is case-sensitive while email matching is not, so `Admin` silently becomes `member`	`email` is lowercased before use but `role` is only trimmed, so a capitalised role never matches `ALLOWED_ROLES` and falls back to `member` with no signal to the operator.
K0266	I	2	0	Critical	`src/import/bulk.ts` — `stageRows` (`enterSystemOperation()` call); `src/context/request.t	the audit suspension is set on the caller's context frame and never released, so the promotion step and everything after it write unaudited	`enterSystemOperation()` mutates the live request frame (`ctx.skipAudit = true`) with no restore, so the grant's lifetime is the whole request rather than the staging writes it was granted for — `applyBatch`'s `prisma.membership.upsert`, the `importStaging.deleteMany`, and the route's `prisma.orgActivity.create` all ru
K0267	I	2	0	Critical	`src/audit/guard.ts` — `const MUTATIONS = new Set([...])` and the new `if (!MUTATIONS.has(	`MUTATIONS` is a hand-written list that omits `createMany`, so the guard fails open on bulk writes — including this diff's own staging insert	the new early return converts `assertAudited` from "guard every action the middleware hands me" into a blacklist of six action names, and Prisma's mutating action set is larger — `createMany`, `createManyAndReturn`, `updateManyAndReturn`, `executeRaw`, `queryRaw`, `runCommandRaw`, `aggregateRaw` are all absent, and `cr
K0268	I	2	0	Critical	`src/import/bulk.ts` — `applyBatch` (`prisma.membership.upsert`, `role: row.role`); `src/i	an org admin can grant `owner` through the CSV, and can overwrite the existing owner's row	the route deliberately distinguishes `admin` from `owner` when deciding who may import, but nothing constrains what the CSV may *assign* — `ALLOWED_ROLES` includes `"owner"`, and `applyBatch` upserts `role: row.role` with no comparison against the actor's own level, and the `update` branch rewrites an existing membersh
K0269	I	2	0	Major	`docs/import.md` — the "Auditing" section	`docs/import.md` states two guarantees the code does not provide	the doc says "The staging writes are the single exception" and "the promotion step runs audited as normal", both of which are false — the ambient flag leaks into the promotion and the activity write (finding 1), and `createMany` was never guarded in the first place (finding 2), so the exception set is neither single no
K0270	I	2	0	Major	`src/import/bulk.ts` — `runImport`, `const batchId = \`${ctx.orgId}-${ctx.requestId}\``; `	`batchId` is built from a client-controlled header, so two concurrent imports can share a batch	`requestId` is taken verbatim from the `x-request-id` request header with no validation or uniqueness guarantee, and it is the only per-request component of the staging key.
K0271	I	2	0	Major	`src/import/bulk.ts` — `runImport` (`stageRows` → `applyBatch` → `prisma.importStaging.del	stage / apply / cleanup are three unrelated statements, so a failure mid-import leaves partial memberships and orphan staging rows forever	none of the three steps shares a transaction and there is no `try`/`finally`, so a throw inside `applyBatch` — a DB error, a timeout, a constraint violation — skips the `deleteMany` entirely and leaves the memberships upserted so far committed.
K0272	I	2	0	Major	`src/import/parse.ts` — `parseRows`, `const [header, ...body] = lines;`	`parseRows` throws a `TypeError` on an empty body, and silently produces an all-rejected import when the `email` column is missing	for an empty or whitespace-only upload `lines` is `[]`, so `header` is `undefined` and `splitLine(header)` dereferences `line.length`; and when the header has no `email` column, `cols.indexOf("email")` is `-1`, `f[-1]` is `undefined`, and every row silently becomes `email: ""`.
K0273	I	2	0	Major	`src/routes/import.ts` — `const csv = await req.text(); if (csv.length > MAX_CSV_BYTES)`	the 5 MB limit counts UTF-16 units and is applied after the whole body is already buffered	`MAX_CSV_BYTES` is named in bytes but compared against a JS string length, so a non-ASCII payload of up to ~15 MiB of UTF-8 passes, and the check runs only after `req.text()` has already materialised the entire body in memory.
K0274	I	2	0	Major	`test/import/parse.test.ts` — the whole file, against `src/audit/guard.ts` `assertAudited`	the audit gate was materially changed and four production exports added, with tests covering only the parser	the only test file in the diff exercises `parseRows`; the changed security gate has no test at all — no deny case (an unaudited write throws), no allow case (an audited write passes), and nothing asserting the suspension does not outlive `stageRows`.
K0275	I	2	0	Major	`src/import/bulk.ts` — `applyBatch`, `prisma.importStaging.findMany({ where: { batchId } }	the apply path loads and upserts an unbounded row set one statement at a time, while the insert path chunks	`stageRows` deliberately chunks inserts at `CHUNK = 200`, but `applyBatch` reads the entire batch into memory with no `take`/cursor and then issues one round trip per row — the same pattern, changed on one half of the diff only.
K0276	I	2	0	Major	`migrations/0058_import.sql` — `CREATE TABLE import_staging`; `src/import/parse.ts` — `ALL	`import_staging` carries no tenancy column and no constraint on `role`, and the allowed-role list exists only in application code	tenancy is encoded only inside the `batch_id` text prefix, so nothing at the database level scopes a staging row to an org, and `role text NOT NULL DEFAULT 'member'` accepts any string even though the application defines a three-value domain in `ALLOWED_ROLES`.
K0277	I	2	0	Minor	`src/context/request.ts` — `contextSnapshot`	`contextSnapshot` is exported with no caller and its `Readonly` is compile-time only	nothing in the diff calls `contextSnapshot`, and the `Readonly<RequestContext>` it returns is erased at runtime, so the shallow copy is freely mutable by any holder.
K0278	I	2	0	Minor	`src/import/bulk.ts` — `applyBatch`, `applied += 1`	duplicate addresses in one file are counted as several applications	`applied` increments per staged row, but the upsert is keyed on `(orgId, email)`, so a file listing one address three times reports `applied: 3` for one membership.
K0279	I	2	1	Critical	src/context/request.ts — `enterSystemOperation`; call site src/import/bulk.ts — `stageRows	audit suspension is written into the caller's request context and never released	`enterSystemOperation()` mutates the live `RequestContext` object returned by `currentContext()` (`ctx.skipAudit = true`) with no release path, so the grant's lifetime is the whole request rather than the staging writes it was granted for.
K0280	I	2	1	Critical	src/audit/guard.ts — `const MUTATIONS = new Set([...])` and the new `if (!MUTATIONS.has(ac	`createMany` is absent from `MUTATIONS`, so the audit guard fails open for bulk writes	the diff converts `assertAudited` from a function that refused every call into one that early-returns for any action not in a hand-written list, and that list omits Prisma's `createMany` (and `createManyAndReturn`, `updateManyAndReturn`, and the `$executeRaw*` surface, which reach the middleware with no model at all).
K0281	I	2	1	Critical	src/import/parse.ts — `ALLOWED_ROLES`; src/import/bulk.ts — `applyBatch` upsert `create.ro	an org admin can mint and overwrite `owner` memberships through the CSV	the route admits callers with role `admin`, and `parseRows` accepts `owner` as a valid CSV role, which `applyBatch` writes straight into the membership row via both the `create` and the `update` branch — nothing compares the row's role against the caller's.
K0282	I	2	1	Major	src/routes/import.ts — `requestId: req.headers.get("x-request-id") ?? crypto.randomUUID()`	the batch key is built from a client-supplied header, so two imports in one org collide	an unvalidated request header becomes the primary key that `applyBatch` and the final `deleteMany` select staged rows by, and `import_staging` has no `org_id` column to scope the query independently.
K0283	I	2	1	Major	src/import/bulk.ts — `runImport`	stage → apply → delete is not transactional and the cleanup is not on the failure path	`stageRows`, `applyBatch`, and `prisma.importStaging.deleteMany` are three independent commits with no `prisma.$transaction` and no `try`/`finally`, so a throw anywhere in `applyBatch` leaves the already-upserted memberships committed and the whole batch's staging rows undeleted.
K0284	I	2	1	Major	src/routes/import.ts — `MAX_CSV_BYTES`, `const csv = await req.text()`, `if (csv.length > 	the 5 MB limit neither bounds bytes nor bounds memory	the body is fully buffered by `req.text()` *before* the size test runs, and `csv.length` counts UTF-16 code units rather than bytes, so the constant named `MAX_CSV_BYTES` measures neither the thing it is named for nor the thing it is meant to protect.
K0285	I	2	1	Major	test/import/parse.test.ts — the only test file in the diff; untested new exports in src/co	the whole audit-suspension path ships with no test	the diff adds `enterSystemOperation`, `contextSnapshot`, `runImport`, `POST`, and the new early-return/skip branches in `assertAudited`, and the only test file covers `parseRows` — nothing exercises the guard, the grant, or the route at all.
K0286	I	2	1	Major	docs/import.md — "## Auditing" paragraph; src/audit/guard.ts — the `assertAudited` docstri	docs/import.md and the guard docstring state an audit invariant the code does not hold	the doc says the middleware "refuses any mutating query that does not carry" an audit record, that staging is "the single exception", and that "the promotion step runs audited as normal" — all three are false as implemented, since `createMany` is exempt by omission, and the leaked `skipAudit` covers the promotion step,
