id	arm	review	part	severity	file	title	what_is_wrong
G0274	W	8	1	Minor	`src/context/request.ts` — `contextSnapshot`	`contextSnapshot` is unused and its `Readonly` promises protection it cannot give	the export has no caller anywhere in the diff, and `Readonly<RequestContext>` is a compile-time, shallow annotation over a fresh spread — it neither freezes the object nor prevents the `ctx.skipAudit = true` mutation on the live context that it appears to be a response to.
G0275	W	8	1	Minor	`src/import/parse.ts` — `csv.split(/\r?\n/)` in `parseRows`, which runs before `splitLine`	a quoted CSV field containing a newline is split into two garbage rows	line splitting happens before quote parsing, so `splitLine`'s otherwise correct quote handling never sees a field that legitimately spans lines.
G0276	W	8	1	Minor	`src/import/parse.ts` — `ALLOWED_ROLES.includes(role)`	role matching is case-sensitive, so `Admin` silently becomes `member`	`role` is trimmed but not lowercased, unlike `email` on the adjacent line, so a capitalised role falls through to the `member` default.
G0277	W	8	2	Critical	`src/audit/guard.ts` — `const MUTATIONS = new Set([...])` and the new `if (!MUTATIONS.has(	`MUTATIONS` omits `createMany`, so the audit guard no longer runs on the diff's own staging write — or on any bulk write anywhere	the hand-written action set lists `create, update, delete, deleteMany, updateMany, upsert` but not `createMany` (nor `executeRaw` / `queryRaw`), so the new early return exits *before* the actor check for those actions, converting a guard that previously inspected every action into one that silently passes a whole class
G0278	W	8	2	Critical	`src/context/request.ts` — `enterSystemOperation()`; call site `src/import/bulk.ts` — `sta	`enterSystemOperation()` writes the audit suspension into the caller's request context and nothing ever clears it, so the promotion step, the cleanup delete, and the route's activi	the grant is expressed by mutating the ambient request-scoped object (`ctx.skipAudit = true`) with no release, no `finally`, and no nested frame, so its lifetime is the whole request rather than the staging write it was granted for (R54).
G0279	W	8	2	Critical	`src/import/parse.ts` — `ALLOWED_ROLES = ["member","admin","owner"]`; `src/import/bulk.ts`	an import grants a role above the caller's own, with no bound tying the granted role to the actor	the route admits a caller whose role is `admin`, and the CSV then names the role written to `membership` from the same vocabulary the route authorises on, so an `admin` can write `owner` — including onto their own row via the `orgId_email` upsert, and onto the existing owner's row through the unconditional `update: { r
G0280	W	8	2	Major	`docs/import.md` — "Auditing" section; `src/audit/guard.ts` — the `assertAudited` docstrin	`docs/import.md` and the guard's own docstring claim a control the implementation does not provide	the prose says the middleware "refuses any mutating query that does not carry [an audit record]" and that the staging writes are "the single exception", while `assertAudited` never looks for an audit record at all — it checks only that `ctx.actorId` is non-empty — and the exception is neither single (any `createMany` i
G0281	W	8	2	Major	`src/import/bulk.ts` — `runImport`	stage → apply → delete are three independent commits with no transaction and no cleanup on the failure path	`stageRows`, `applyBatch` (a `findMany` followed by per-row `upsert`), and `prisma.importStaging.deleteMany` each commit separately, so any throw between them leaves the batch half-applied and its staging rows resident, and the read-then-write inside `applyBatch` is a TOCTOU window over rows another request can add (R5
G0282	W	8	2	Major	`src/import/bulk.ts` — `const batchId = \`${ctx.orgId}-${ctx.requestId}\``; `src/routes/im	the batch key is built from an unvalidated client header, and staged rows carry no tenancy column of their own	the caller names half the key (`x-request-id` is taken from the request headers with no validation of format, length, or uniqueness) and every staging query — `findMany`, `deleteMany` — filters on `batch_id` alone, because the table has no `org_id` column and no foreign key, so tenancy rests entirely on a string prefix
G0283	W	8	2	Major	`src/routes/import.ts` — `const csv = await req.text(); if (csv.length > MAX_CSV_BYTES)`	`MAX_CSV_BYTES` bounds UTF-16 code units, and only after the whole body has been buffered	`String.length` counts UTF-16 code units rather than bytes, so a constant named `MAX_CSV_BYTES` does not bound bytes; and the check runs *after* `req.text()` has already read the entire body into memory, so it cannot prevent the allocation it exists to prevent (RS3: the control reads as present and is a no-op in the di
G0284	W	8	2	Major	`src/import/parse.ts` — `const iEmail = cols.indexOf("email")` … `email: (f[iEmail] ?? "")	a missing or BOM-prefixed header column resolves to index `-1`, which silently reads as "every row has an empty value"	`indexOf` returns the in-band sentinel `-1` for an absent column, and `f[-1]` is `undefined`, so the `?? ""` branch makes "this column does not exist" indistinguishable from "this row's value is empty" (R55); a UTF-8 BOM — which Excel writes on every CSV export — makes the first header cell `"﻿email"` and triggers exac
G0285	W	8	2	Major	`src/import/parse.ts` — `csv.split(/\r?\n/)` in `parseRows`, with the `quoted` state local	quoted fields cannot contain a newline, because the document is split into lines before quotes are parsed	`splitLine` tracks quoting per line, but `parseRows` has already cut the document on every newline, so a quoted field containing an embedded newline (valid per RFC 4180 and emitted by every spreadsheet when a cell contains a line break) is torn into two physical lines and parsed as two records.
G0286	W	8	2	Major	`test/import/parse.test.ts` (the whole file) against `src/audit/guard.ts` `assertAudited`,	the diff's only test file covers `parseRows`; the audit control it changes and every other new export ship untested	five new or materially changed production exports appear in the diff and the only test added exercises the CSV parser, so the security control the entire design rests on has no test at all — nothing proves `assertAudited` can go red (RT7), and nothing asserts that a refused write did not happen (RT8) (RT6).
G0287	W	8	2	Minor	`src/context/request.ts` — `contextSnapshot()`	`contextSnapshot` is exported but never called, and its `Readonly` gives no runtime protection	no call site exists anywhere in the diff, and `Readonly<RequestContext>` is erased at compile time while the spread is shallow, so the name promises an immutability the value does not have.
G0288	W	8	2	Minor	`src/audit/guard.ts` — `logger.debug({ model, action, requestId: ctx.requestId }, "audit s	suspending the audit control is logged at `debug`	the one event that records the audit control being switched off is emitted below the level most production deployments ship, and it omits `actorId` while the success path (`audited write`) includes it.
G0289	W	8	2	Minor	`migrations/0058_import.sql` — `role text NOT NULL DEFAULT 'member'`	`migrations/0058_import.sql` has no `role` constraint and no rollback	the role vocabulary is enforced only in `parse.ts`, so any other writer to `import_staging` can store a value the application will later treat as a role, and the migration ships no down path for either new table.
G0290	N	1	0	Critical	`src/context/request.ts` — `enterSystemOperation` (and its caller `src/import/bulk.ts` — `	`enterSystemOperation` leaks the audit exemption over the rest of the request, so every membership write in an import is unaudited	The grant is expressed by mutating the caller's own live context frame (`ctx.skipAudit = true`) with no restore on any path, so its lifetime is the whole request rather than the staging write it was granted for (R54).
G0291	N	1	0	Critical	`src/audit/guard.ts` — `MUTATIONS` / `assertAudited` line `if (!MUTATIONS.has(action)) ret	the new `MUTATIONS` allowlist converts the audit guard from deny-by-default to allow-by-default and omits `createMany`	The member-set was taken from a hand-written list rather than derived from the Prisma action union, and it omits `createMany` — the very write `stageRows` issues — along with `createManyAndReturn`, `updateManyAndReturn`, and the raw-query actions, so any action not literally spelled in the six-name set now returns befo
G0292	N	1	0	Critical	`src/import/parse.ts` — `ALLOWED_ROLES`; `src/import/bulk.ts` — `applyBatch` `prisma.membe	an org admin can grant `owner`, and can silently overwrite an existing owner's role, through the CSV	`ALLOWED_ROLES` permits `owner` for any row and `applyBatch` writes `role` on both the `create` and the `update` branch without checking that the acting session may grant that role or may modify that member, while `src/routes/import.ts` authorizes only "caller is admin or owner".
G0293	N	1	0	Major	`src/import/bulk.ts` — `runImport`	no transaction around stage → apply → delete, so a mid-import failure leaves half-applied memberships and orphaned PII	`stageRows`, the per-row `upsert` loop in `applyBatch`, and `importStaging.deleteMany` each commit independently, with a read (`findMany`) separated from the writes it drives (R5), and no compensating path on failure.
G0294	N	1	0	Major	`src/import/bulk.ts` — `runImport`, `const batchId = ${ctx.orgId}-${ctx.requestId}`; `src/	the batch identifier is caller-nameable, so a client header can join or destroy another in-flight import's rows	`requestId` is taken verbatim from an untrusted request header with no validation, length bound, or uniqueness guarantee, and it is then used as the key that selects which staged rows get promoted and which get deleted (R57's "un-nameability by the writer"; the check-then-use interval of R51).
G0295	N	1	0	Major	`src/routes/import.ts` — `MAX_CSV_BYTES` / `if (csv.length > MAX_CSV_BYTES)`	the upload size limit counts UTF-16 code units and is applied only after the whole body is buffered	`await req.text()` materializes the entire body in memory before any check, and `String.length` counts UTF-16 code units, not bytes, so the constant's name and the quantity compared disagree (RS3: validate at the boundary, in the unit the limit is stated in).
G0296	N	1	0	Major	`src/import/parse.ts` — `parseRows`, `const [header, ...body] = lines;` and `cols.indexOf(	an empty or headerless body crashes the parser, and a CSV missing the `email` column silently produces zero-value rows	When `csv` is empty or all-whitespace, `lines` is `[]` and `header` is `undefined`, so `splitLine(header)` dereferences `line.length` on `undefined`; and when the header lacks an `email` column, `iEmail` is `-1`, so `f[-1] ?? ""` yields an empty email for every row with no diagnostic (RS3: validate at the boundary rath
G0297	N	1	0	Major	`src/routes/import.ts` — `POST`	`POST /api/import` ships with no rate limit	The new endpoint has no rate limiting on a route that accepts a 5 MB body and performs one database round trip per CSV row (RS2).
G0298	N	1	0	Major	`docs/import.md` — "Auditing" section; `src/audit/guard.ts` — `assertAudited`; `src/contex	the audit control is documented as an enforceable boundary but implemented as a convention that checks only that an actor is set	The doc asserts "Every membership change writes an audit record; the Prisma middleware refuses any mutating query that does not carry one" and "the promotion step runs audited as normal", but the guard never verifies an audit row exists — it only checks `ctx.actorId` is non-empty and logs — and the exemption is an unre
G0299	N	1	0	Major	`test/import/parse.test.ts` (the whole test surface of this change) vs `src/context/reques	the new production exports ship with no test diff, and the only test file covers `parse.ts`	Four new exported symbols and a materially changed guard (`assertAudited`'s new `MUTATIONS` early return and `skipAudit` branch) appear with no accompanying test (RT6), and none of the tests present exercises a denial path (RT8) or the audit guard's allow side (RT10).
G0300	N	1	0	Major	`src/import/parse.ts` — `parseRows` (normalizes and lowercases but never validates `email`	email validity is adjudicated in two places by different semantics, and neither is a validation	The role column is allowlisted at parse time while the email column is judged only after a database round trip by a substring test that accepts `"@"`, `"a@"`, and `"@x"` — two adjudicators for one predicate, on opposite sides of the staging table, neither of them a real check (R48; RS3's "not deep in business logic").
G0301	N	1	0	Minor	`src/context/request.ts` — `contextSnapshot`	`contextSnapshot` is exported, unused, and misleading about what it protects	The function is added and exported but called nowhere in the change, and its shallow spread copies the mutable `skipAudit` flag while its `Readonly<RequestContext>` return type suggests a defensive snapshot that neither freezes the object nor gives any way to restore a prior grant.
G0302	N	1	0	Minor	`migrations/0058_import.sql` — `CREATE TABLE import_staging`	`import_staging` has no tenancy column, no role constraint, and no retention path	Tenancy rests entirely on the `batch_id` string's prefix rather than an `org_id` column with a foreign key, `role` is unconstrained `text` despite the application maintaining a fixed allowlist, and nothing bounds how long rows containing member email addresses survive.
G0303	N	1	0	Minor	`src/import/bulk.ts` — `runImport` / `ImportSummary`	the `staged` count is reported from rows that were never eligible to be applied	Every parsed row is written to `import_staging` and counted as `staged`, including rows `applyBatch` will immediately reject, so the summary's three numbers describe two different populations.
G0304	N	1	1	Critical	src/context/request.ts — `enterSystemOperation` (and its only caller, src/import/bulk.ts —	`enterSystemOperation` sets the audit bypass on the caller's shared request frame and never releases it, so the entire rest of the request writes unaudited	`currentContext()` returns the object stored in the AsyncLocalStorage frame by reference, so `ctx.skipAudit = true` mutates the frame the whole request shares, and nothing — no release, no `finally`, no call-scoped wrapper — ever unsets it, so the grant's lifetime is the request rather than the staging loop it was writ
G0305	N	1	1	Critical	src/audit/guard.ts — `const MUTATIONS = new Set([...])`, line `if (!MUTATIONS.has(action))	the `MUTATIONS` allowlist omits `createMany`, so the new early return silently exempts a whole class of writes from the audit control	the set enumerates six Prisma actions from memory and misses `createMany` — plus `createManyAndReturn`, `updateManyAndReturn`, `executeRaw` and `executeRawUnsafe` — and the new early return converts every unlisted action from "checked" (the previous behaviour, which ran the actor check on whatever the middleware handed
G0306	N	1	1	Critical	src/import/parse.ts — `ALLOWED_ROLES`; src/import/bulk.ts — `applyBatch`, the `prisma.memb	a CSV row can grant `owner`, so an org admin can escalate themselves or anyone to owner and can overwrite an existing owner's role	the route admits `session.role === "admin"` as well as `"owner"`, `ALLOWED_ROLES` accepts `"owner"`, and `applyBatch` writes `role: row.role` on both the `create` and the `update` branch with no check that the actor is permitted to grant that role or to modify the target's existing role.
G0307	N	1	1	Major	docs/import.md — "Auditing" section; src/audit/guard.ts docblock; src/import/bulk.ts — `ap	docs and code comments claim an enforceable boundary that the implementation does not provide (R49 / R29)	three load-bearing claims are false against this diff — "the promotion step runs audited as normal" (the leaked `skipAudit` disarms it), "the Prisma middleware refuses any mutating query that does not carry [an audit record]" (`assertAudited` only checks that `ctx.actorId` is a non-empty string; it never verifies an au
G0308	N	1	1	Major	src/routes/import.ts — `requestId: req.headers.get("x-request-id") ?? crypto.randomUUID()`	the client-supplied `x-request-id` header becomes the staging partition key, unvalidated	an untrusted, unbounded, unvalidated header value is used as the key that `applyBatch` selects staged rows by and that `deleteMany` deletes by (RS3 — validated at no boundary, and the sink is a query predicate).
G0309	N	1	1	Major	src/routes/import.ts — `const csv = await req.text();` / `if (csv.length > MAX_CSV_BYTES)`	the 5 MB limit is enforced after the whole body is buffered, and counts UTF-16 units rather than bytes	`req.text()` materialises the entire request body in memory *before* the size check runs, and `String.length` counts UTF-16 code units, so the constant named `MAX_CSV_BYTES` is compared against a character count.
G0310	N	1	1	Major	src/import/bulk.ts — `runImport`	stage / apply / delete are three independent statements with no transaction and no cleanup on the failure path (R5)	`stageRows`, `applyBatch` and `prisma.importStaging.deleteMany` commit independently, `applyBatch` reads the staged set and writes memberships across a window in which that set can change, and the `deleteMany` is not in a `finally`.
G0311	N	1	1	Major	src/import/parse.ts — `parseRows`; src/import/bulk.ts — `if (!row.email.includes("@"))`	`parseRows` throws on an empty body and silently rejects every row when a required column is missing	`parseRows("")` destructures `header` as `undefined` and `splitLine(undefined)` dereferences `line.length`, and when the header lacks an `email` (or `name`) column `cols.indexOf` returns `-1`, so `f[-1] ?? ""` yields an empty string for every row; email validity is then checked far downstream in `applyBatch` with `incl
G0312	N	1	1	Major	src/import/parse.ts — `parseRows`, `csv.split(/\r?\n/)`	a quoted field containing a newline is torn into two rows	the input is split on newlines *before* `splitLine` tracks quoting, so RFC 4180's quoted-field-with-embedded-newline is impossible to represent; `splitLine`'s `quoted` state is discarded at every line boundary.
G0313	N	1	1	Major	test/import/parse.test.ts — the only test file in the diff	the security-relevant half of the change ships with no tests (RT6)	the diff adds `enterSystemOperation`, `contextSnapshot`, `runImport`, `stageRows`, `applyBatch`, the `POST` route and a materially changed `assertAudited`, and tests exactly one of them (`parseRows`); nothing anywhere asserts that a membership write is audited, that the exemption ends when staging ends, or that a non-e
G0314	N	1	1	Major	src/import/parse.ts — `role: ALLOWED_ROLES.includes(role) ? role : "member"`	an invalid or differently-cased role is silently downgraded to `member`	the role is compared case-sensitively against `ALLOWED_ROLES` and any non-match is replaced with `"member"` with no signal — the row is neither rejected nor reported, and `displayName`/`email` are lowercased while `role` is not.
G0315	N	1	1	Minor	migrations/0058_import.sql — `CREATE TABLE import_staging`	`import_staging` carries no tenancy column and its nullability disagrees with the TypeScript type	staging rows have no `org_id` column and no foreign key, so tenancy scoping rests entirely on the `batch_id` string composed in application code, and `display_name text` is nullable while `ImportRow.displayName` is a non-optional `string`.
G0316	N	1	1	Minor	src/context/request.ts — `contextSnapshot`	`contextSnapshot` is exported but never used, and its `Readonly` is shallow and compile-time only	no call site exists in the diff, and `Readonly<RequestContext>` over a spread copy prevents nothing at runtime.
G0317	N	1	2	Critical	src/context/request.ts — `enterSystemOperation` (and its caller src/import/bulk.ts — `stag	`enterSystemOperation()` leaks the audit suspension over the whole request, so the audited half of the import is unaudited too	The grant is expressed by writing `skipAudit = true` into the caller's request-scoped context frame and is never restored, so its lifetime is the whole request rather than the staging write it was granted for (R54).
G0318	N	1	2	Critical	src/audit/guard.ts — `MUTATIONS` / `assertAudited` line `if (!MUTATIONS.has(action)) retur	the new `MUTATIONS` allowlist omits `createMany` and every raw action, so the audit guard now fails open for the whole codebase	`assertAudited` previously ran for every action the middleware handed it; the change narrows it to a hand-written blacklist-shaped set that is missing `createMany`, `createManyAndReturn`, `executeRaw`, `executeRawUnsafe`, `queryRaw`, `queryRawUnsafe` and `$runCommandRaw`, and the member-set was taken from the writes th
G0319	N	1	2	Critical	src/import/parse.ts — `ALLOWED_ROLES`; src/import/bulk.ts — `applyBatch` `prisma.membershi	an org admin can grant `owner` and rewrite existing owners' roles through the CSV	The route admits any actor whose session role is `admin` or `owner`, `ALLOWED_ROLES` accepts `owner`, and the upsert writes `role: row.role` unconditionally on both the create and the update branch, so an admin can assign a privilege level above their own and can also overwrite the role of an existing membership — incl
G0320	N	1	2	Major	docs/import.md — "Auditing" section; src/audit/guard.ts — `assertAudited` doc comment	`docs/import.md` and the guard's own comment claim an enforcement the code does not implement	The doc states "Every membership change writes an audit record; the Prisma middleware refuses any mutating query that does not carry one" and that staging is "the single exception", but the guard only checks that `ctx.actorId` is a non-empty string — it never verifies that an audit row exists — and after this change it
G0321	N	1	2	Major	src/import/bulk.ts — `runImport`	stage → apply → delete is three independent commits with no transaction and no failure path	`stageRows`, `applyBatch` and `importStaging.deleteMany` each commit separately with no `$transaction` and no `try/finally`, so a throw anywhere after staging leaves the batch half-applied and its staging rows resident forever (R5; the migration adds no retention or cleanup for `import_staging`).
G0322	N	1	2	Major	src/import/bulk.ts — `runImport` (`const batchId = \`${ctx.orgId}-${ctx.requestId}\``); sr	`batchId` is derived from a client-controlled header, so concurrent imports collide	`requestId` is taken verbatim from the caller's `x-request-id` header with no validation, and the staging table has no `org_id` column and no uniqueness constraint on `batch_id`, so two imports from the same org that supply the same header share a batch (R51/R55 — an identity that is not an identity).
G0323	N	1	2	Major	src/routes/import.ts — `POST`, `const csv = await req.text()` / `csv.length > MAX_CSV_BYTE	the 5 MB limit bounds nothing, because the whole body is buffered before it is measured	The size check runs after `req.text()` has already read the entire request body into memory, and `String.length` counts UTF-16 code units rather than bytes, so the constant named `MAX_CSV_BYTES` admits roughly 15 MB of multi-byte UTF-8 and rejects nothing before allocation (RS3 — validation deep in the handler instead 
G0324	N	1	2	Major	src/routes/import.ts — `POST`	`POST /api/import` ships with no rate limiting	The most expensive endpoint the change adds — unbounded body read, N staging inserts, N upserts, N deletes per call — has no limiter, and nothing in the diff imports or references a shared one (RS2).
G0325	N	1	2	Major	src/import/parse.ts — `parseRows` (`cols.indexOf("email")` and friends)	a missing or misspelled header column silently produces an all-rejected import	`indexOf` returns `-1` for a missing column and that `-1` is used directly as an array index, so `f[-1]` is `undefined` and every row parses with `email: ""`, `displayName: ""`, `role: "member"`; the parser validates nothing about the header, the first line is consumed as a header even when the file has none, `role` is
G0326	N	1	2	Major	test/import/parse.test.ts — whole file (the only test in the diff)	nothing tests the audit invariant, the route, or the importer — only the parser	The diff adds the exported symbols `enterSystemOperation`, `contextSnapshot`, `runImport`, `POST` and materially changes `assertAudited`, and the sole test file exercises `parseRows`; the one behaviour the change loosens — when a write is allowed through unaudited — has no test at all (RT6, RT7, RT8).
G0327	N	1	2	Major	src/import/parse.ts — `ALLOWED_ROLES`; src/routes/import.ts — `session.role !== "admin" &&	the role vocabulary is hardcoded in three places with no shared source	The same closed set of roles is written out independently in the parser, the route's authorization test, and the schema, and the schema has no `CHECK` constraint at all, so the three can drift (R2).
G0328	N	1	2	Minor	src/audit/guard.ts — `logger.debug({ model, action, requestId: ctx.requestId }, "audit ski	the only trace of a suspended audit control is a debug-level log	The single record that the audit control was bypassed is emitted at `debug`, a level usually disabled in production, and it omits the actor and the model's identifying keys.
G0329	N	1	2	Minor	src/context/request.ts — `contextSnapshot`	`contextSnapshot` is dead code and its `Readonly` is shallow	The function is exported and never called anywhere in the change, and `Readonly<RequestContext>` on a spread copy prevents nothing at runtime while copying `skipAudit` out of the frame.
G0330	N	1	2	Minor	migrations/0058_import.sql — `CREATE TABLE import_staging`	the migration is missing tenancy and shape constraints that the code assumes	`import_staging` has no `org_id`, no foreign key, no unique key, and `display_name` is nullable although every writer supplies it, so the table's schema encodes none of the invariants the importer relies on.
G0331	N	2	0	Critical	`src/context/request.ts` — `enterSystemOperation`; consumed at `src/audit/guard.ts` — `ass	`enterSystemOperation()` sets an ambient flag that is never cleared, so every write after the staging step runs unaudited	`enterSystemOperation()` writes `skipAudit = true` onto the request-scoped `RequestContext` object held by `AsyncLocalStorage` and nothing ever restores it, so the grant's lifetime is the whole request rather than the staging call it was granted for (R54: ambient-flag suspension of an audit control).
G0332	N	2	0	Critical	`src/audit/guard.ts` — `const MUTATIONS = new Set([...])`	`createMany` is missing from `MUTATIONS`, so the audit guard fails open for every bulk insert in the codebase	the new blacklist enumerates `create, update, delete, deleteMany, updateMany, upsert` but omits Prisma's `createMany` (and `createManyAndReturn`, `updateManyAndReturn`, `executeRaw`, `executeRawUnsafe`, `queryRaw`, `runCommandRaw`), so `assertAudited` returns before any check for those actions (R42: the member-set was 
G0333	N	2	0	Critical	`src/import/parse.ts` — `ALLOWED_ROLES`; `src/import/bulk.ts` — `applyBatch`'s `prisma.mem	an org admin can grant `owner` (including to themselves) and demote the existing owner through the CSV	the role allowlist is absolute (`member`, `admin`, `owner`) and is never compared against the caller's own role, while the route admits `session.role === "admin"` and `applyBatch` writes `role: row.role` in both the `create` and the `update` branch of the upsert.
G0334	N	2	0	Major	`src/routes/import.ts` — `requestId: req.headers.get("x-request-id") ?? crypto.randomUUID(	`batchId` is derived from a caller-supplied header and the staging queries are not scoped by org	`batchId = ${ctx.orgId}-${ctx.requestId}` is fully caller-controlled through an unvalidated `x-request-id` header (RS3: a request parameter consumed deep in business logic instead of validated at the boundary), and `importStaging.findMany`/`deleteMany` filter on `batchId` alone with no `orgId` column to fall back on be
G0335	N	2	0	Major	`src/import/bulk.ts` — `runImport`; `src/routes/import.ts` — `POST`'s `prisma.orgActivity.	no transaction around stage/apply/activity, and the staging rows leak on every failure path	`runImport` stages, applies, then deletes as three independent commits with no `$transaction` and no `finally`, and the route's `orgActivity.create` is a fourth commit outside all of them (R5: an "action X and its audit/side-effect Y are atomic" invariant asserted across independently committing sub-operations).
G0336	N	2	0	Major	`src/routes/import.ts` — `const csv = await req.text(); if (csv.length > MAX_CSV_BYTES)`; 	the request body is fully buffered before the size cap, the cap counts UTF-16 units not bytes, and there is no row cap	`await req.text()` materialises the entire body in memory *before* the length check, `String.length` counts UTF-16 code units so a constant named `MAX_CSV_BYTES` admits roughly 15 MB of three-byte UTF-8 content, and nothing bounds the row count that the parsed result feeds into a sequential one-round-trip-per-row upser
G0337	N	2	0	Major	`src/routes/import.ts` — `export async function POST`	the new `POST /api/import` route has no rate limiting	a new mutating endpoint is added with no rate limiter and no reference to a shared one (RS2), even though the diff already reaches into a shared HTTP layer (`json` from `../http`) and a shared auth layer (`getSession` from `../auth`) where such a limiter would live.
G0338	N	2	0	Major	`test/import/parse.test.ts` (the only test in the diff); untested: `src/audit/guard.ts` — 	a security control was materially changed and four new exports added with no test beyond the CSV parser	the diff adds four exported production symbols and rewrites the audit guard, while the only test file exercises `parseRows` — so the changed guard is never proven able to fail (RT7, Critical floor because the guard is a security invariant), the new exports ship with no test diff covering them (RT6), and no test reaches
G0339	N	2	0	Major	`src/import/parse.ts` — `parseRows`, `const [header, ...body] = lines` and `cols.indexOf("	`parseRows` trusts the first line as a header and crashes on an empty upload	the first non-blank line is consumed as a header unconditionally and a missing `email` column yields `iEmail === -1`, which `f[-1] ?? ""` turns into an empty email rather than an error; separately, an empty or all-blank body makes `lines` empty, `header` `undefined`, and `splitLine(undefined)` throw a `TypeError` on `l
G0340	N	2	0	Major	`docs/import.md` — "Auditing" section; `src/context/request.ts` — `enterSystemOperation`'s	`docs/import.md` and the `enterSystemOperation` comment claim a control the code does not implement	the doc states "the staging writes are the single exception" and "the promotion step runs audited as normal" — both false, since the leaked flag makes the promotion unaudited and the staging `createMany` never reaches the check anyway — and the comment "Only system operations may call this" declares an enforceable boun
G0341	N	2	0	Minor	`src/context/request.ts` — `contextSnapshot`	`contextSnapshot` is an unused export whose `Readonly` return is compile-time only	the function is exported with no caller anywhere in the diff and no test, and `Readonly<RequestContext>` over a shallow spread erases at runtime, so it neither prevents nor detects the `skipAudit` mutation it appears designed to guard against.
G0342	N	2	0	Minor	`migrations/0058_import.sql` — `CREATE TABLE import_staging`	`import_staging` has no tenancy column, no role constraint, and no orphan retention	the table has no `org_id` (tenancy is enforced only by a string prefix inside `batch_id` in application code — see the `batchId` finding, whose fix adds the column), `role text NOT NULL DEFAULT 'member'` carries no `CHECK (role IN ('member','admin','owner'))` so any future writer that bypasses `parseRows` can persist a
G0343	N	2	0	Minor	`src/import/parse.ts` — `splitLine`	an unterminated quote silently swallows the rest of the line	`quoted` is never checked after the loop ends, so `a@x.com,"Ann,member` yields a single trailing field `Ann,member` as the display name with the role silently defaulting to `member`, and the caller is told nothing.
G0344	N	2	1	Critical	`src/context/request.ts` — `enterSystemOperation` (and its only caller, `src/import/bulk.t	`enterSystemOperation()` grants the audit exemption to the whole request, not to the staging write	The grant is expressed by writing `skipAudit = true` into the caller's live `AsyncLocalStorage` frame with no restore, so its lifetime is the enclosing request rather than the `createMany` it was granted for (R54).
G0345	N	2	1	Critical	`src/audit/guard.ts` — `const MUTATIONS = new Set([...])` / `if (!MUTATIONS.has(action)) r	the new `MUTATIONS` allowlist omits `createMany`, so the audit guard now fail-opens on the diff's own write	The set is a hand-supplied list rather than a member-set derived from the Prisma action vocabulary (R42 clause ①), and it is missing `createMany` — the exact action `stageRows` issues — along with `createManyAndReturn`, `updateManyAndReturn`, and the raw-execution actions (`executeRaw`, `executeRawUnsafe`, `queryRawUns
G0346	N	2	1	Critical	`src/import/bulk.ts` — `applyBatch`, `prisma.membership.upsert`; `src/import/parse.ts` — `	an org `admin` can grant `owner` to anyone, and a CSV without a `role` column demotes every listed member	The `role` value from the uploaded CSV is written straight into `membership` with no comparison against the caller's own privilege level, and because `upsert.update` rewrites `role` on rows that already exist while `parseRows` silently defaults a missing or unrecognised role to `"member"`, the import both escalates and
G0347	N	2	1	Critical	`docs/import.md` — "Auditing" section; `src/audit/guard.ts` — `assertAudited` docstring	the documented audit guarantee is stronger than the implementation, and the importer's design rests on it	The doc states "the Prisma middleware refuses any mutating query that does not carry one [an audit record]" and that "the promotion step runs audited as normal", while the implementation refuses only queries whose action is in a six-entry allowlist, checks only that `ctx.actorId` is a non-empty string (it never confirm
G0348	N	2	1	Major	`src/routes/import.ts` — `requestId: req.headers.get("x-request-id") ?? crypto.randomUUID(	`batchId` is derived from the client-supplied `x-request-id` header, so two requests can share a staging batch	An untrusted request header is accepted unvalidated (RS3 — no length, charset, or format check) and then used as the identity of a staging batch that `applyBatch` selects by and `runImport` deletes by, so the caller chooses which rows a later `findMany`/`deleteMany` sees.
G0349	N	2	1	Major	`src/import/bulk.ts` — `runImport`	the stage → apply → delete sequence has no transaction, so a mid-run failure leaves PII staged forever	`stageRows`, `applyBatch`, and `prisma.importStaging.deleteMany` are three independent commits with no wrapping transaction and no error handling (R5), and `applyBatch` itself commits each `upsert` separately.
G0350	N	2	1	Major	`src/import/parse.ts` — `parseRows`, `const [header, ...body] = lines`	an empty or whitespace-only request body crashes the parser with an unhandled `TypeError`	`csv.split(/\r?\n/).filter((l) => l.trim() !== "")` yields an empty array for an empty or blank body, making `header` `undefined`, and `splitLine(undefined)` dereferences `line.length` immediately.
G0351	N	2	1	Major	`src/import/parse.ts` — `const iEmail = cols.indexOf("email")` and `f[iEmail] ?? ""`	a missing or BOM-prefixed `email` header silently rejects every row and the import reports success	`indexOf` returns `-1` for an absent column, and `-1` is then used as an array index whose `undefined` result collapses into the same `""` that a genuinely empty cell produces — an in-band sentinel indistinguishable from a legitimate value of the field's domain (R55).
G0352	N	2	1	Major	`src/routes/import.ts` — `export async function POST(req: Request)`	the new endpoint has no rate limiting	A new authenticated mutation route is added with no rate limiter (RS2), and it is unusually expensive per call — it buffers up to megabytes, writes N staging rows, and performs N sequential upserts.
